Gene	Length	logFC	logCPM	F	PValue	FDR
AT2G41090	1433	1.56870308215445	9.45028126916278	110.422713654089	1.88522093300996e-09	1.34944995450891e-06
AT4G27870	2854	-0.70826695092122	6.80283736910027	107.925965563943	1.90517238745651e-09	1.34944995450891e-06
AT5G24210	1865	1.94564378755076	6.52422085690472	115.581930045996	1.91505824358024e-09	1.34944995450891e-06
AT5G25440	1554	1.47137878272297	5.3659273554087	109.210445425434	2.06377005258549e-09	1.3814044518334e-06
AT1G62310	5501	-0.759948807255944	5.10429910354011	106.49777589036	2.1308762445755e-09	1.3814044518334e-06
AT3G20810	2035	-2.47550145014192	3.10481968266122	109.286720214126	2.218970388566e-09	1.38318665721112e-06
AT3G54230	4060	-0.450793563545046	5.87101159083438	103.451952581794	2.71730583850995e-09	1.63108798980484e-06
AT3G10410	1983	-0.531061841852747	5.80308289481133	99.2356767994222	3.84350095891938e-09	2.21950641451073e-06
AT5G02250	3086	-0.485416781971028	5.43273041198368	98.8450170662047	3.97147442591542e-09	2.21950641451073e-06
AT1G03400	1469	0.829432850412847	5.40818268192357	97.3137230995877	4.52032780500316e-09	2.44203175785621e-06
AT3G57300	5305	-0.713428283684667	7.8784837894231	96.58516101089	4.81037597060965e-09	2.51489559211841e-06
AT2G25730	8310	-0.64656759952976	6.03291259977851	96.1884112136864	4.97690381187403e-09	2.52064625247008e-06
AT2G46070	1636	-0.771663885507456	4.96448074353336	95.5901967136324	5.24012505335269e-09	2.5735365678693e-06
AT4G31290	1386	-1.54207101863669	7.22640704210106	98.9521887819062	5.58963998570811e-09	2.66444986024622e-06
AT1G10340	2042	2.29577194155425	5.54440479225193	101.469336423366	6.53794223270843e-09	3.02744085044302e-06
AT3G01770	2506	-0.854256172627581	5.98498617583017	92.1375552696105	7.09353087132016e-09	3.1163084112529e-06
AT3G61280	2079	1.46805857558792	5.4281645727453	95.169840529483	7.11442038726213e-09	3.1163084112529e-06
AT1G21240	2422	2.96674870724312	4.03586479437927	91.3134281273428	8.64488425010138e-09	3.68704313266824e-06
AT5G59750	2083	0.541947562538196	5.56374788864266	88.8784618052198	9.52429695535392e-09	3.95795591680567e-06
AT2G39340	3740	-0.630083386105455	6.40635590167228	87.9062908406281	1.04173927229998e-08	4.15450279022888e-06
AT5G57110	3968	-0.987693153441534	4.7995916471992	87.5955912324378	1.07219710529399e-08	4.15450279022888e-06
AT5G13010	4460	-0.458319749111384	7.16058952383654	87.5512019014187	1.0766281063097e-08	4.15450279022888e-06
AT1G61190	4894	0.493486106235627	6.87507733180876	87.2413197304688	1.10812870882534e-08	4.17661441486798e-06
AT5G26240	2987	-0.613232661802104	6.1220035591569	86.4270962759457	1.19584381142763e-08	4.40478196631992e-06
AT1G24150	2794	1.33602470503469	4.30761715978048	86.0465577392825	1.2464724766869e-08	4.45175359480896e-06
AT1G52150	3621	-0.701776690966089	4.69355176538913	85.8425190763127	1.2635322105338e-08	4.45175359480896e-06
AT1G19680	1832	-0.704242500500196	5.54181348067156	85.086999716149	1.35734368150238e-08	4.65983819688197e-06
AT3G51330	2278	2.75148184866277	5.23735768203507	93.9064431347842	1.40711409807395e-08	4.65983819688197e-06
AT1G28050	1934	-0.783737765673726	3.56954177535244	84.6962800468966	1.40884847070535e-08	4.65983819688197e-06
AT5G59080	3570	0.920234823997583	5.84540887056287	83.3977675056695	1.59610677827403e-08	4.96692210650459e-06
AT4G00955	1551	1.01276140694244	4.20367716405972	83.3536572511621	1.60293216007362e-08	4.96692210650459e-06
AT5G63200	2230	-0.586102662978347	4.05708597793299	83.0907621910293	1.6442839405525e-08	4.96692210650459e-06
AT3G28510	1960	3.4426076564744	5.05771445724807	90.5768822007273	1.64757194101907e-08	4.96692210650459e-06
AT2G25930	2749	-1.05734231263637	4.7811538675411	82.6916503444105	1.70932589244658e-08	4.96692210650459e-06
AT4G17730	1403	-0.697326236349059	6.41407734606976	82.6867533073575	1.71014134533669e-08	4.96692210650459e-06
AT1G62960	1956	0.464268534256021	5.92767116237038	82.6503351056764	1.71621915199764e-08	4.96692210650459e-06
AT5G20500	826	0.599171366904774	5.17686781092628	82.4132921599285	1.75636533526224e-08	4.99393210326231e-06
AT5G42920	2992	-0.473256564847451	5.3022664274299	82.0607973886302	1.81799096346478e-08	5.0800309560127e-06
AT2G37920	1638	0.601965967001034	4.61851428353368	81.2881463070362	1.96157490318917e-08	5.38834651796387e-06
AT3G29810	1706	1.33315157222129	2.77957708254481	80.9559520773092	2.02711001685328e-08	5.47556200719018e-06
AT2G43750	1664	-0.419595201186446	6.5116763729078	79.86610798317	2.25963759665661e-08	6.0035977916416e-06
AT1G69720	1346	1.51858884542651	3.34823637530052	79.6770084780637	2.30289969181824e-08	6.0198540814997e-06
AT5G45380	2742	1.93361774097643	5.4413335036072	85.8497300906345	2.39936036046941e-08	6.17244974002028e-06
AT5G52040	2484	-0.372955154257132	6.61229969694565	78.1635177538277	2.6839412731956e-08	6.71115817703641e-06
AT3G13340	2672	-0.506020670621712	6.06184407081626	78.1356269352876	2.69158562045639e-08	6.71115817703641e-06
AT3G29034	872	2.26545514479942	1.80051567667386	77.8636645743473	2.76739554522209e-08	6.79563327294158e-06
AT3G57170	2685	-0.711943370429933	4.89736773223496	77.4437555810304	2.88910698447059e-08	6.98862043243506e-06
AT5G61140	6778	-0.373613655687318	6.46845231898223	77.2995090747657	2.93226832004411e-08	6.98871656808159e-06
AT1G13470	1404	2.90091857396405	4.90684424440498	85.0572917251827	2.98406554166002e-08	7.00909423676578e-06
AT5G66900	2955	-0.580210404944082	4.75786708410681	76.7887282619704	3.09091119605649e-08	7.15634253635536e-06
AT1G79440	2130	-0.646097822405211	5.94959830854143	76.423404144104	3.21017257346823e-08	7.27730978357568e-06
AT4G16370	2698	0.967836536130107	7.91010691137258	76.3296089421879	3.24160405257429e-08	7.27730978357568e-06
AT5G03040	2410	0.550811952682698	7.45392247894699	76.0763015618051	3.32819639115323e-08	7.27730978357568e-06
AT2G36300	1371	0.529814626766186	4.75412491392104	75.9692695094291	3.36554813137487e-08	7.27730978357568e-06
AT1G09530	2762	-0.573087214285116	4.53427945602154	75.8411298206651	3.41087453751388e-08	7.27730978357568e-06
AT3G51160	1732	0.69396036938801	5.99833061984268	75.8363675297447	3.41257199698742e-08	7.27730978357568e-06
AT1G09932	1443	1.88438552775235	3.36001542119248	75.4064617196338	3.5697097985135e-08	7.41981218985334e-06
AT5G20230	1192	2.15047491972228	8.27628329157861	81.8046194146159	3.69439675586179e-08	7.41981218985334e-06
AT5G26600	2815	-0.634742430498995	4.91785849412215	74.8882769932332	3.76979877966116e-08	7.41981218985334e-06
AT1G23490	1227	0.808795346236068	7.44334397798066	74.8137634810455	3.79957359052019e-08	7.41981218985334e-06
AT2G35820	1249	-0.931890539734271	5.67033910948703	74.7247261953101	3.83549215194029e-08	7.41981218985334e-06
AT3G29400	2516	0.593998395734425	4.91091902367346	74.7244501799768	3.83560407931105e-08	7.41981218985334e-06
AT1G20920	4902	-0.620756450257878	7.0836402536841	74.7122778039764	3.84054369683606e-08	7.41981218985334e-06
AT4G25070	2673	2.81078555319607	3.6080441910161	78.3022802428983	3.86530586948421e-08	7.41981218985334e-06
AT3G13790	2551	2.03916726630599	6.24502818677678	81.3857828566263	3.89142985214743e-08	7.41981218985334e-06
AT1G60200	4124	-0.629152729430493	7.58878025534899	74.1274121807365	4.08634870376538e-08	7.6721883591499e-06
AT4G03450	2249	3.13001992101981	3.56099330683148	78.7904800644986	4.11846971830716e-08	7.6721883591499e-06
AT1G73805	2397	1.76882521499476	5.16559215496875	77.5308550862859	4.51584643359257e-08	8.27412957053105e-06
AT4G39640	2486	0.916497129348704	6.62862922620561	73.0781928396821	4.57192395474733e-08	8.27412957053105e-06
AT3G44400	4828	0.916805155726017	3.99295163150607	73.0319251942085	4.59475326308258e-08	8.27412957053105e-06
AT4G19510	4933	-0.446178692980197	6.53032910775461	72.8462364647814	4.68764713673371e-08	8.34864803791684e-06
AT4G35300	3629	-0.749736171910521	5.2361118804958	72.4796680213481	4.87716324095942e-08	8.44475454840931e-06
AT3G17070	1649	-1.27940308197011	3.88961939544878	72.4690945423923	4.88857810382938e-08	8.44475454840931e-06
AT1G78830	1956	1.09023515975654	7.7493819398782	72.9749130017237	4.89792637471756e-08	8.44475454840931e-06
AT1G08450	1642	1.07139734623915	7.31045031135907	72.6178873622018	5.10731532860908e-08	8.53118558180864e-06
AT3G26460	880	-3.05113907434184	0.306212930241542	72.0030293811936	5.13632179424317e-08	8.53118558180864e-06
AT1G31580	868	1.90386578495597	11.1203693930237	76.6304039305655	5.13740799692986e-08	8.53118558180864e-06
AT2G22730	1990	-1.50759496007407	1.41350346828303	71.8334878865484	5.23213299090179e-08	8.53118558180864e-06
AT3G48720	1855	0.908673624007283	6.68371616456207	71.8302709371295	5.23396988197268e-08	8.53118558180864e-06
AT2G26560	1644	1.63492580965783	4.02518873984871	73.0709996684727	5.26388941926861e-08	8.53118558180864e-06
AT5G20300	3281	-0.40432306901066	5.29853906784319	71.2920434192646	5.55154180674401e-08	8.90830079820794e-06
AT5G60100	2805	-1.49333013716561	3.0669580403134	70.6949030645117	5.92893283562075e-08	9.42060926146133e-06
AT5G66460	2667	-1.01876101306313	3.7199539695865	70.3773628536973	6.14106202858875e-08	9.60926105966198e-06
AT4G34860	2542	-1.22788222725652	2.01403762989284	70.3404718766115	6.16624390821772e-08	9.60926105966198e-06
AT5G25560	2995	-0.769675506328043	6.5241351930897	70.2235179651232	6.24683192287417e-08	9.64213380704969e-06
AT5G44750	3842	-0.618439293869837	5.43947051563341	69.8842248541084	6.48726469747443e-08	9.91878291999699e-06
AT3G62700	4973	-0.737391578673235	8.06076092431419	69.636966633955	6.66889881299166e-08	1.01012002861828e-05
AT3G11820	1659	0.899355651506904	5.9653395293595	68.5717396559021	7.51809918191129e-08	1.12172221193532e-05
AT2G03510	1462	0.517127225935753	5.26360957756756	68.5359004475935	7.54867037778317e-08	1.12172221193532e-05
AT2G24530	2220	-0.792729481032244	3.11727919990108	68.4606080430758	7.6133425873317e-08	1.12172221193532e-05
AT4G32160	3190	-0.443802098976603	4.79511758030826	68.3745145256442	7.68804141472447e-08	1.12252330818414e-05
AT1G71695	1480	-0.456062083862189	6.66995423144391	68.2450318230779	7.80191161102267e-08	1.12897840607004e-05
AT4G04610	1935	-1.16702208327307	4.0258553163299	68.052200729762	7.97495098853268e-08	1.14380558116061e-05
AT1G24147	933	2.29159733446127	5.32347500992364	74.1477303409845	8.27976328168139e-08	1.1771063465457e-05
AT1G10910	2430	-0.617075273190277	4.90774972944687	67.1887649962537	8.80337724287052e-08	1.24066378239307e-05
AT4G33670	1292	-0.488850178188379	5.06246840143928	67.0306302627584	8.96514054638961e-08	1.25256924858049e-05
AT4G37330	1903	-0.826943103984458	5.09756994597219	66.8506530774722	9.15324326948413e-08	1.2604607929368e-05
AT1G28330	1564	-1.68727575604331	6.36850646661977	72.0647494171941	9.17716872749692e-08	1.2604607929368e-05
AT1G45688	1737	0.552045320439782	7.43172108164876	66.5942320797591	9.42879416583418e-08	1.28155813555654e-05
AT1G27970	1161	0.552143560300137	5.06517733639414	66.5393748200767	9.48892307439898e-08	1.28155813555654e-05
AT4G23670	1121	-1.68788106306415	7.19546594961124	71.3842460426945	9.60673977092708e-08	1.2867473674993e-05
AT1G70180	2639	-0.468965998807606	5.03956260398177	66.122985307921	9.95934320344867e-08	1.32304160080568e-05
AT2G17990	1740	-0.705157563285105	5.30003012000486	65.7529490418958	1.03990178085794e-07	1.37021854978574e-05
AT2G41880	2071	0.716754203432499	3.62570574869481	65.3709377511702	1.08754675404546e-07	1.4214411486141e-05
AT3G47480	1080	2.08377362503434	4.22514714802514	68.3485735469118	1.13070288420565e-07	1.46602413154568e-05
AT1G74920	1948	-0.426082420660331	7.51124569159711	64.9485718426883	1.14304266443031e-07	1.47026130654144e-05
AT4G15780	1065	-0.686618729204737	6.65246023000244	64.5424647484277	1.19935721641034e-07	1.53054979577657e-05
AT3G06145	976	1.36151064735539	1.20851362728034	64.3059493060821	1.23355859168561e-07	1.56189719495693e-05
AT3G51950	3157	-0.45370295829582	7.94852273385699	63.6998138964666	1.32621737245634e-07	1.66620193452712e-05
AT3G02370	1666	-0.888880821927206	2.64616420331685	63.4474600440397	1.36703310011902e-07	1.70426965027916e-05
AT4G09420	1992	1.11190002446021	3.37763528642924	63.2035733255479	1.40779793960617e-07	1.72733309029061e-05
AT3G04350	2863	-0.662271208834812	5.08138724814154	63.1892664283374	1.41023053651088e-07	1.72733309029061e-05
AT3G24480	1682	0.759033821036079	6.99038607803191	63.1466350325384	1.41750663915994e-07	1.72733309029061e-05
AT3G27230	1764	0.614182416624067	5.31016154595155	62.7204945086567	1.49255518950838e-07	1.79811566557011e-05
AT5G04880	4378	-0.746962636521242	3.72253916065246	62.6916966244757	1.49778253132576e-07	1.79811566557011e-05
AT1G80080	1831	-1.92003031975659	2.31506030693007	62.4337154184856	1.54552096118671e-07	1.84178369249654e-05
AT5G65220	834	-0.531088125121888	7.53300776645851	62.2904239814891	1.57275885499699e-07	1.8605622454698e-05
AT2G18690	1974	1.87509409783669	5.45700709100569	66.1117052254077	1.61768247243455e-07	1.89983911817005e-05
AT1G02840	2028	-0.493222208848428	7.23885709645401	61.942487488874	1.64112468439257e-07	1.91350415539212e-05
AT3G56400	1470	1.68498900700004	6.90122424601855	66.3202208511537	1.68670823380725e-07	1.952605738951e-05
AT4G32910	2578	-0.44996254518633	5.52824649453825	61.5533105652999	1.72149813419771e-07	1.97874611779733e-05
AT1G70620	3820	-0.591705116749342	6.82916096745492	61.2808932436005	1.78033614868008e-07	2.03196534941254e-05
AT5G50160	2605	-0.691120926588595	6.12643379838515	60.8954315600278	1.867410177543e-07	2.11644173059017e-05
AT3G25495	3831	-0.769469569439359	3.42078733748938	60.8058146293083	1.88831980465648e-07	2.12527771347692e-05
AT5G60540	1174	-0.488441112475926	4.26172225682062	60.7082393542131	1.91138006194887e-07	2.12775206997638e-05
AT2G32680	2846	1.45787699209484	4.78457505536138	62.3773461499059	1.91677548106714e-07	2.12775206997638e-05
AT1G02280	1214	-0.540382900120381	5.70229177377454	60.5698290720064	1.94462492531757e-07	2.14398205201509e-05
AT4G32440	2663	-0.614751799182922	4.48249705859117	60.4726068524057	1.96835758160097e-07	2.15002132443703e-05
AT2G47170	1419	0.376705453603762	6.95828961577065	60.4390027728368	1.97663464762829e-07	2.15002132443703e-05
AT1G49750	2042	0.971261782059483	8.42091720425111	60.455212420387	2.00159391159686e-07	2.16265550168335e-05
AT1G76080	1424	0.511357984036814	7.39931762358453	60.1705218015487	2.04415859149135e-07	2.18722914588994e-05
AT2G34170	2836	-1.0781787645708	4.95953685749772	61.0157196339375	2.05132862451577e-07	2.18722914588994e-05
AT1G13260	1803	1.00172920539481	6.88478196653996	60.6806839367803	2.09005014910693e-07	2.21395050761935e-05
AT1G17890	1541	0.532604236262104	4.7677938206383	59.700057001067	2.16869558385723e-07	2.2823408654269e-05
AT1G12430	3411	-0.449719377643471	4.72210598439921	59.5258615079299	2.21690845029972e-07	2.31802808090371e-05
AT5G44820	1338	0.990791769774638	2.95164470036965	59.2910542858735	2.28377583378939e-07	2.37263813706568e-05
AT1G76960	548	3.01138854398212	5.32076756553702	65.3869546544964	2.32774282707362e-07	2.40166809386579e-05
AT1G77280	2980	-0.808533140870396	3.6679857780079	59.0562637853951	2.35286712124003e-07	2.40166809386579e-05
AT1G27030	1596	-1.79542713660007	3.41995230738435	61.0982234644048	2.35617465863307e-07	2.40166809386579e-05
AT3G23660	2804	0.423134452648355	4.87326965225192	58.8175324859526	2.42548700787409e-07	2.45686674603846e-05
AT1G61970	3098	-0.965518722569227	2.09801545606989	58.6784469709093	2.46893171588416e-07	2.48534014405805e-05
AT4G12680	1910	-0.597466570427498	3.64226946796872	58.4182488044391	2.55252803881865e-07	2.55363098303295e-05
AT5G67380	2116	-0.377633551091374	5.92009572246896	58.3587594228126	2.57207571855208e-07	2.55740068531126e-05
AT2G42270	6906	-0.49326443246297	6.08731952743984	58.2983486153641	2.59209509355917e-07	2.56159055983618e-05
AT5G61380	2808	-1.37335576569016	4.41833583547471	59.6191928602963	2.73398679716341e-07	2.68543781949256e-05
AT3G07650	2057	-1.41359667427136	2.78802488931393	57.5950668576211	2.83822760241047e-07	2.77103341881123e-05
AT5G46840	1771	-0.517676584948767	6.23649577684459	57.5409920461535	2.85819253431574e-07	2.77280012024313e-05
AT3G62370	1463	0.827923824987611	4.51858083736035	57.4574379137371	2.88934644995538e-07	2.77280012024313e-05
AT5G48385	2304	-0.403144168070174	7.34485484674398	57.4333941264732	2.8983805764539e-07	2.77280012024313e-05
AT4G24920	1026	0.557773760548975	4.91341401727226	57.4066344428804	2.90847177417988e-07	2.77280012024313e-05
AT3G28200	1540	0.888884181271413	6.20033898641214	57.2888857583261	3.06902705410043e-07	2.90541616582891e-05
AT5G54710	2142	1.21021116524311	5.01213648595834	58.2989967269413	3.08343049622122e-07	2.90541616582891e-05
AT1G70780	1136	-0.867253393905019	5.74416353198804	56.7862999156423	3.21185715614042e-07	3.00893462020623e-05
AT1G16090	1310	-0.625306932510278	3.39467048565657	56.5417054568196	3.25643921273459e-07	3.03316725981549e-05
AT5G44660	1705	-0.780709778914855	4.79486914291993	56.3645404329269	3.3332337432428e-07	3.08609805109377e-05
AT2G35800	3195	0.502175485346209	6.02158978636697	56.3234021204084	3.35134976857224e-07	3.08609805109377e-05
AT5G10380	1179	1.28390086500092	6.33337656252456	58.6148146175341	3.37793003230258e-07	3.09300067986034e-05
AT1G29890	2643	0.707850224587813	4.49713226146195	56.0857353842974	3.45815799151217e-07	3.12860546910463e-05
AT2G37540	1384	0.757271864858588	4.42128589852837	56.0837465162976	3.45906747222738e-07	3.12860546910463e-05
AT4G23150	2236	1.66797375971496	3.37930656308542	56.1065325581773	3.47472687381275e-07	3.12860546910463e-05
AT1G09770	3199	-0.512249269959072	8.13444330550464	56.0043891078865	3.49557240645178e-07	3.12998574537923e-05
AT1G80510	2043	0.635448034986342	4.05508558670521	55.9069211794556	3.54099030850437e-07	3.14957477386086e-05
AT1G30530	1908	-1.08342074503685	5.07813832350193	57.0146587075265	3.55631630540222e-07	3.14957477386086e-05
AT1G75410	2788	0.502883382076827	5.91249570871281	55.6375450734608	3.66993101300783e-07	3.23253108303358e-05
AT3G47675	639	-0.686636404315245	3.39262910927423	55.5008117714575	3.73735291092398e-07	3.25715528891793e-05
AT3G04080	2447	0.423981762102746	5.19880944323562	55.49934887008	3.73808159276076e-07	3.25715528891793e-05
AT2G04270	4218	-0.462726730208631	4.95394110146803	55.438472954619	3.76854356443569e-07	3.25974791036993e-05
AT5G55390	4500	-0.36319458458384	5.88023724616504	55.4131738921892	3.78128344017738e-07	3.25974791036993e-05
AT5G67570	2471	-0.522070566940807	4.23331905654821	55.2894226085945	3.84428862392625e-07	3.29652834539538e-05
AT2G23600	1579	0.630268250789926	6.2541300070429	55.0967311589684	3.94470838760295e-07	3.35180371296705e-05
AT3G18035	2766	-0.76810065643826	5.94683275562326	55.0865177293337	3.95011111974274e-07	3.35180371296705e-05
AT5G25980	1970	-1.87175143478888	8.78136170292084	59.1243307092261	3.99697716195867e-07	3.36181091220528e-05
AT1G59840	2139	-1.03575379734766	2.46480416008746	54.9866140298619	4.00339054763756e-07	3.36181091220528e-05
AT4G02540	2906	-0.64475208307566	4.9403716935756	54.7895763832844	4.11080854158774e-07	3.41038396568642e-05
AT5G18280	2067	0.548353531485278	5.69037551858416	54.7750385730198	4.11885894095156e-07	3.41038396568642e-05
AT4G25500	2536	-0.624226388340241	6.77145823106479	54.7303117504059	4.14373581663461e-07	3.41038396568642e-05
AT1G74640	1604	0.596624298029127	5.14636108751845	54.7273229034602	4.14540409230719e-07	3.41038396568642e-05
AT5G08160	1651	0.622887841657763	5.01775767886793	54.4153909729377	4.32365210917104e-07	3.50986581051611e-05
AT1G04620	2222	-0.801862442510663	4.5627391632057	54.4133967038891	4.32481852694202e-07	3.50986581051611e-05
AT3G45240	2257	-0.617302281601011	5.17988594122126	54.4023324891457	4.33129611959785e-07	3.50986581051611e-05
AT5G13930	1703	-3.0864171356169	1.96650047578823	56.2910879070364	4.42860037643097e-07	3.57086200501576e-05
AT4G21326	3185	-0.776756916178202	3.67782391191749	54.163144162351	4.47397653458869e-07	3.58959097505341e-05
AT5G43470	3953	0.437499126111842	7.87260189871628	54.0258308542312	4.55822116698378e-07	3.63916701740424e-05
AT1G65481	987	3.28374096994427	0.255509345326685	53.9840067899916	4.58422723285162e-07	3.64198876288364e-05
AT4G16680	4105	-0.993210502431643	4.69222891965433	54.2938920779635	4.63408085230844e-07	3.6636365060177e-05
AT5G46190	4106	-0.428176525395041	5.0516019515522	53.847613263388	4.67017871099135e-07	3.66715104597158e-05
AT4G39990	1045	0.549436644627183	5.14737559438579	53.8262830821682	4.6837802586297e-07	3.66715104597158e-05
AT5G51410	2599	-0.50436386309841	5.20013903807302	53.7583715398517	4.72737672400975e-07	3.66821985372282e-05
AT1G26200	1618	2.67061253443908	0.761768059460489	53.7424287542092	4.73767602724479e-07	3.66821985372282e-05
AT1G55540	5912	-0.416160632890934	4.77614906741079	53.7187076761826	4.75304602506197e-07	3.66821985372282e-05
AT3G14770	1666	0.992962735865388	3.5592629222975	53.643763758644	4.80196782788628e-07	3.68841197092668e-05
AT3G02150	1795	0.644455719294726	4.3497207194353	53.3313955714479	5.01193590913064e-07	3.81806746715748e-05
AT4G18120	2620	-0.683933054582414	6.29788345131813	53.3083996326133	5.02778849311302e-07	3.81806746715748e-05
AT1G69960	1281	0.449922066110505	5.16192685990659	53.2628330299451	5.05936394477879e-07	3.81806746715748e-05
AT5G22700	3097	-0.555636861746082	4.40734931062965	53.2547329829908	5.06499972505002e-07	3.81806746715748e-05
AT4G38440	4624	-0.614120078257421	5.05241318308422	53.0232292435134	5.22903411688848e-07	3.92347018205609e-05
AT1G61380	3340	0.75902832068632	5.88963194621556	52.9741778295252	5.26453636719846e-07	3.93190511074587e-05
AT2G41110	921	1.06201502080767	3.7708666223062	52.9007405124001	5.3181860380839e-07	3.95375417978099e-05
AT5G08760	471	1.54287569077029	6.14774055420017	56.1923574923	5.50695383360748e-07	4.0753972959487e-05
AT5G57800	2589	0.879413944508038	7.52119288805315	52.7498631385506	5.58285160268541e-07	4.11278526930557e-05
AT1G21310	1654	2.54883687405001	5.55562966778618	57.486853353809	5.64650796805291e-07	4.14085767593817e-05
AT5G54610	1669	2.0855279472208	5.21690912538025	56.7239650651627	5.79854796302988e-07	4.233201208866e-05
AT5G67540	2261	0.401277024576229	4.91940022394565	52.1201400621128	5.92724048440727e-07	4.28546132867165e-05
AT1G11890	1095	0.529904396165802	5.06713066632073	52.0901019409859	5.95216556210792e-07	4.28546132867165e-05
AT4G37770	1785	2.50999591331682	1.47785164350014	52.0978050245961	5.97066571933428e-07	4.28546132867165e-05
AT3G03000	941	0.729495641675733	3.72529976455827	52.0390743403002	5.99477248395452e-07	4.28546132867165e-05
AT3G62130	2179	-0.482528911999386	4.9330100198112	52.0292301659787	6.00303076058605e-07	4.28546132867165e-05
AT3G07470	2086	0.69729429777025	6.54092484761432	51.9793780309141	6.04504464614535e-07	4.28546132867165e-05
AT1G32370	1212	-0.516900422002954	3.14538827528966	51.9673534582647	6.0552270269995e-07	4.28546132867165e-05
AT5G63420	3377	-0.537089910752259	4.72502172389298	51.8521080754209	6.15378083902492e-07	4.33627504600334e-05
AT5G01670	1480	-0.732060975524566	4.37438490785075	51.7216238352518	6.26750522038767e-07	4.38186501874273e-05
AT3G04290	1575	-5.04498632164149	1.4084483459743	54.7084951326645	6.2827689855483e-07	4.38186501874273e-05
AT2G47220	2062	-0.598939136390778	3.20994404900598	51.6675215902166	6.3153358691407e-07	4.38186501874273e-05
AT3G14790	2705	0.599311708055931	5.40852770069388	51.6411404260979	6.33880465932482e-07	4.38186501874273e-05
AT2G22980	2432	-0.898179184152659	6.15882618312289	52.1312204790168	6.35366372187661e-07	4.38186501874273e-05
AT5G56380	2155	-0.805835653539141	3.47148156013557	51.4826006111339	6.48188234621988e-07	4.44696183682613e-05
AT1G06360	1290	-4.8512600605519	3.53691540792464	56.9870469652488	6.51744675904434e-07	4.44696183682613e-05
AT3G53500	1823	-0.742591573503413	6.1379061818147	51.4297471385991	6.53036908227691e-07	4.44696183682613e-05
AT2G44383	522	2.07193830559597	0.473590012484636	51.3345814327474	6.61868304381305e-07	4.48535685302567e-05
AT4G26990	1866	0.815306509154489	2.77290849402644	51.2728870839713	6.67663825398725e-07	4.48535685302567e-05
AT4G13340	3088	1.09686199422533	7.96734065056333	52.476914101322	6.67896359103251e-07	4.48535685302567e-05
AT5G48540	957	1.44204603415328	5.24792344033582	54.0821009474806	6.69745392998218e-07	4.48535685302567e-05
AT5G51840	1468	0.58383268923213	3.61371107191362	51.2140366852265	6.73244336128382e-07	4.49023496116571e-05
AT2G44790	1229	1.37872830337573	2.73123199902849	51.1760403235725	6.76874649632841e-07	4.49594567483584e-05
AT2G11890	1095	0.355026004820157	5.21187052843201	51.0759348992435	6.86542790839556e-07	4.54155061679048e-05
AT2G45010	1771	0.705434436297406	4.30196748513574	50.8864509838895	7.05262419247694e-07	4.64383776475563e-05
AT2G17720	1426	0.565622774889423	4.66751058614463	50.8618268849946	7.07736118895934e-07	4.64383776475563e-05
AT2G23290	1527	0.851581566280625	4.42157951701791	50.6629372151951	7.28070383318419e-07	4.75799867033936e-05
