Gene	Length	logFC	logCPM	F	PValue	FDR
AT1G67520	3210	2.24259052912509	2.45193051708299	211.438859961016	5.24150175428135e-12	4.04519137769704e-09
AT3G50770	926	3.60095625770574	3.79668525257557	225.591626176335	5.73847859231296e-12	4.22743284298255e-09
AT5G11920	2300	5.94874804307356	2.14737601225486	214.844720711587	6.02145581811747e-12	4.24303193235782e-09
AT4G23150	2236	2.59561244911906	3.37930656308542	204.128710431304	7.34049163847903e-12	4.88874003962212e-09
AT3G56130	1770	-0.854664755229097	6.26613727112488	203.109142096722	7.54109341584211e-12	4.88874003962212e-09
AT3G25010	2880	2.17620226627513	4.30335566957072	203.840564776337	8.32962496314333e-12	5.1922396837563e-09
AT4G04490	2268	3.66001305632256	4.27480746157147	221.606966647132	9.09697266001111e-12	5.29860523872222e-09
AT2G32680	2846	2.35480831282447	4.78457505536138	209.329646369978	9.15412764140323e-12	5.29860523872222e-09
AT3G03640	1765	1.34389574930798	3.98070645145111	197.736987778432	9.6050586094591e-12	5.36790292701737e-09
AT3G51440	1329	2.61483769093716	3.61744375634551	198.297277264539	1.07002634272786e-11	5.78063897886346e-09
AT3G13380	4517	1.58976826840873	4.17250061374678	191.444015065018	1.28511941674342e-11	6.7186872216647e-09
AT5G38250	2099	3.79187964326261	1.14835493135347	189.979499118532	1.37693294999663e-11	6.88185384505019e-09
AT1G76970	2476	1.34652201656502	4.20316736685378	189.609541381384	1.40125363661786e-11	6.88185384505019e-09
AT3G50480	1109	2.04298951773011	7.77441472555554	195.531455684743	1.48543687040566e-11	7.08072804666604e-09
AT4G18253	1042	4.28434250293359	2.7594474282756	194.210474188101	1.71803371430181e-11	7.52764672517229e-09
AT2G17130	1493	0.943808087666256	4.38539637190914	185.276551784236	1.72422775062775e-11	7.52764672517229e-09
AT2G34590	1674	-0.883652143346374	8.13027633897837	184.908915353215	1.75519449384161e-11	7.52764672517229e-09
AT1G71695	1480	-0.759854123585657	6.66995423144391	184.074960512618	1.82773588202717e-11	7.52764672517229e-09
AT1G34430	1838	-0.914920317249466	6.18484579286347	183.908692388046	1.84258995117638e-11	7.52764672517229e-09
AT1G19350	2437	-1.00953315186644	8.11041660557461	183.51572075251	1.87822853029437e-11	7.52764672517229e-09
AT4G26870	1940	0.59242206848572	6.4818851883574	183.233167946071	1.90432230352356e-11	7.52764672517229e-09
AT5G47120	1303	1.1032668689841	6.09927925441021	181.256977961398	2.09838369823307e-11	8.09726299934843e-09
AT5G09290	1301	3.96024523203017	2.39956086079625	182.186014408011	2.27554820917185e-11	8.57669995954610e-09
AT5G26170	1082	3.17454700840462	2.2221063427689	179.106519031561	2.33465016610934e-11	8.59947164593957e-09
AT1G13340	1590	2.7523555569004	4.38135429459689	190.186450860073	2.55586797027914e-11	9.20510048762533e-09
AT3G61280	2079	2.03413746653541	5.4281645727453	183.860698791491	2.77459823944761e-11	9.77563340581032e-09
AT2G31865	2013	1.83665620456361	4.70787696057704	177.19065661429	2.91149546813532e-11	1.00397036280998e-08
AT5G46050	2186	2.80419219548969	4.14464801431919	185.926898289862	3.01345247542924e-11	1.01116851816815e-08
AT4G31390	2748	0.806107715933015	5.66750964289654	173.275148462195	3.13657028385359e-11	1.01116851816815e-08
AT3G44480	5525	0.808972912556493	7.57437607925844	172.689567935114	3.23256087887598e-11	1.01116851816815e-08
AT1G16670	1929	0.993954380613873	4.01370939202428	172.4426434503	3.27400366094824e-11	1.01116851816815e-08
AT5G67385	3258	-0.865974745531349	6.52406583241541	172.350117770052	3.28968321865712e-11	1.01116851816815e-08
AT4G10030	1736	-0.990018662185875	5.71233519945364	172.241933779453	3.30812122668949e-11	1.01116851816815e-08
AT3G63380	3877	2.83878634305857	2.17700782933169	171.699437395043	3.40231290582708e-11	1.01116851816815e-08
AT2G01540	1215	1.24400875764927	4.27518973916746	171.265281538467	3.47982296485937e-11	1.01116851816815e-08
AT4G17720	1402	1.05878821684217	4.54683789941893	171.187643568603	3.49388764221734e-11	1.01116851816815e-08
AT5G65750	3542	0.729336800389032	6.16768961772118	170.131790760934	3.69151011269572e-11	1.04961937537648e-08
AT2G19190	2700	4.53252065375539	3.84246252964679	192.313820244905	3.78941957335289e-11	1.05888143147121e-08
AT2G22170	1194	-1.87236426551969	4.5103986494323	170.147747718348	3.88240750201402e-11	1.06647759974816e-08
AT5G35360	2201	-1.03065050794395	7.77032754581817	167.660300462968	4.2040060396937e-11	1.1355720980886e-08
AT5G04930	4659	1.01022645443521	6.94754300219871	166.070545818363	4.57485434533265e-11	1.1968483860589e-08
AT1G66465	1302	2.86203469679017	2.72464226201898	166.187781613946	4.57855247335423e-11	1.1968483860589e-08
AT4G04610	1935	-2.08713763434289	4.0258553163299	163.970190099938	5.1211867699243e-11	1.31744561873275e-08
AT2G26560	1644	2.28683179947556	4.02518873984871	168.062749636098	5.25977936299444e-11	1.32653384461277e-08
AT1G70810	1008	1.92872930682486	3.44346190618206	163.08232622611	5.37342016493943e-11	1.32653384461277e-08
AT3G28130	1887	-1.32675192733706	4.668537944549	162.833375752232	5.44657848244815e-11	1.32653384461277e-08
AT5G10760	1968	2.55998070167888	7.13388912141417	179.473669505529	5.483912358182e-11	1.32653384461277e-08
AT2G26440	2104	2.35073458602549	4.7587876945326	172.996609281032	5.68114630642e-11	1.35403438511984e-08
AT3G55360	1431	-0.908750666354998	6.47667146476865	161.649695409927	5.809764544479e-11	1.36356833914534e-08
AT1G09310	989	-1.55912655002595	10.169503053158	161.381301017186	5.89577486712284e-11	1.36356833914534e-08
AT4G35600	1777	0.77335035790754	5.34042892735703	161.14228626091	5.97355168009621e-11	1.36356833914534e-08
AT4G37900	2907	1.62595828784301	2.08670902593451	159.196498465733	6.6504622665917e-11	1.49700058270349e-08
AT5G60280	2312	1.78865627378376	3.09845664253498	158.939990469514	6.74583233401691e-11	1.49766718681386e-08
AT3G47480	1080	2.88960550102921	4.22514714802514	171.169134236566	7.1201838377342e-11	1.53538750176919e-08
AT3G44670	4393	0.924999078949818	6.81172013917087	157.943375203972	7.1309320269113e-11	1.53538750176919e-08
AT1G61250	1548	0.898954693068962	6.73693763824994	157.743145147284	7.21118777929611e-11	1.53538750176919e-08
AT3G07520	2816	1.18232449788276	3.91450033440496	157.537434828	7.29467746259192e-11	1.53538750176919e-08
AT1G01680	1187	3.29660963753125	2.06259233586854	156.818561551375	7.59490812993234e-11	1.57808559053607e-08
AT3G26230	1852	1.58634478400154	4.75810997297368	155.830859701251	8.34308720105969e-11	1.69378625256816e-08
AT1G30900	2567	2.94858382216027	4.39431634945307	170.340969640724	8.44873881077221e-11	1.69378625256816e-08
AT1G08050	2490	2.51348675182757	3.54767970147361	158.960438223302	8.54502695079089e-11	1.69378625256816e-08
AT1G65250	1633	1.57075755120541	2.72310717701571	154.683621594593	8.56978297714503e-11	1.69378625256816e-08
AT1G66880	5006	1.55068951207141	6.53573744841897	156.158785869356	8.83080134917283e-11	1.72434695742222e-08
AT1G17290	2378	0.908954201783208	7.58236649598988	153.386675320223	9.22884231713677e-11	1.78061723135519e-08
AT4G33510	2161	0.640666999524198	7.58186985232861	150.48963843604	1.09120964857402e-10	2.08061585581638e-08
AT1G06650	1481	0.748018090666522	5.45047893858098	147.629985381975	1.29110979486729e-10	2.41171981267298e-08
AT1G12750	2395	-1.24963766290552	4.81789885858741	147.43598910507	1.30606437288651e-10	2.41171981267298e-08
AT3G46440	1735	0.873251442043217	4.19427825035201	147.230362918953	1.3221240432015e-10	2.41171981267298e-08
AT1G33560	2929	1.52915264400356	3.61189555295677	147.201636001702	1.32438491594925e-10	2.41171981267298e-08
AT5G52920	2221	-0.855723289224153	8.56063218928922	145.876119223853	1.43348509944328e-10	2.58138811185303e-08
AT4G23700	2817	4.6805849661992	1.89891342788608	148.270567249224	1.50463014305855e-10	2.65908575370984e-08
AT1G51850	2955	2.97114044107241	2.42042338910379	145.125486070135	1.50944585266432e-10	2.65908575370984e-08
AT3G48090	2551	1.50572731277631	5.78870316462748	146.587574449398	1.53256039970136e-10	2.67077488150107e-08
AT5G37740	1155	1.5436147435519	3.02190634200703	144.444518399043	1.56255803081399e-10	2.68682112169739e-08
AT1G65510	605	2.32958349314893	2.27246962516889	144.314244366876	1.57492445586013e-10	2.68682112169739e-08
AT4G36670	1911	1.44929738530313	5.94484244999078	145.350138737826	1.59968483709448e-10	2.70063459945732e-08
AT3G28480	1420	1.31659060883721	4.43959181223867	143.876647300314	1.61725965470871e-10	2.70215744575918e-08
AT5G51570	1377	0.989976778646311	5.39692235984417	143.478617150152	1.65685739336875e-10	2.74007018105381e-08
AT1G51800	3036	2.88745302357013	4.00760600814295	154.310570547789	1.71027598965625e-10	2.79984272367261e-08
AT3G54640	1456	2.22481020106049	5.15389708887411	153.161708014023	1.73779337940529e-10	2.81644173000216e-08
AT2G16365	3711	0.951510160269632	4.38620198908743	142.039862393151	1.80915239203018e-10	2.90306265521119e-08
AT5G18170	1851	1.09847407594633	5.89196793700228	141.655752051056	1.85237432568161e-10	2.93851186168213e-08
AT3G19930	2381	1.01751823788195	6.26668265299285	141.523604390498	1.86750615014043e-10	2.93851186168213e-08
AT3G52880	1942	0.664994174601699	7.81943480135291	140.929862354496	1.93719455475802e-10	3.01885693740032e-08
AT5G67340	2902	1.64465667875309	3.87768136054663	140.090692325108	2.04062285996845e-10	3.14974997061987e-08
AT5G62670	3293	-1.36223892299427	8.05448496372565	139.329800271368	2.1396788924337e-10	3.27148828393142e-08
AT4G23470	1858	0.959561762205566	6.82543880483522	139.051372371428	2.17723965768221e-10	3.29780590019212e-08
AT1G50380	2677	0.703907903527691	4.8365371806737	138.269887399154	2.28660080542105e-10	3.43138326420916e-08
AT3G47780	3281	1.96271616774013	2.78085215481923	138.117247679486	2.30865981408905e-10	3.43270179880194e-08
AT3G11090	927	1.815257419166	2.48449725822313	137.287492572535	2.43274886669371e-10	3.58432371659136e-08
AT4G03200	2980	0.9052028765668	5.42117700858156	136.63218767027	2.53594569905079e-10	3.70270918419064e-08
AT1G51620	1483	2.81325265209462	1.91721314636678	135.902672879173	2.65653581728144e-10	3.84098433286273e-08
AT1G23840	1244	2.2389226250808	3.11695906022321	135.897219375362	2.67804793986233e-10	3.84098433286273e-08
AT3G57090	1271	0.67528568421162	5.24613289509556	135.487347280863	2.72800192638711e-10	3.87134098246486e-08
AT4G13570	759	-1.34715983623641	5.01701844871961	135.379027171546	2.74698718444783e-10	3.87134098246486e-08
AT2G44180	1780	0.843876468099526	5.12837736990096	134.902260301306	2.83229771532896e-10	3.95715940278763e-08
AT3G62750	2346	-1.21436257384884	6.20850498702679	134.726745305244	2.86443501571707e-10	3.96785455553219e-08
AT1G05850	1905	-0.927515900454892	9.27554856723018	133.328502940261	3.13528480449122e-10	4.29465998201497e-08
AT5G42250	1651	1.04476692491066	4.80366338057725	133.239986748419	3.15335680792115e-10	4.29465998201497e-08
AT5G46500	2325	1.6541938457796	4.03132293532383	132.311207337544	3.35005838839077e-10	4.52453302505411e-08
AT3G02520	1643	0.68697775477295	5.9471282539609	132.023637569175	3.41367203445557e-10	4.57234567458029e-08
AT1G08450	1642	1.4476691092045	7.31045031135907	132.6852581261	3.58908681549788e-10	4.7678959031782e-08
AT2G03510	1462	0.712652587636601	5.26360957756756	130.426077686693	3.7922066797908e-10	4.99159059427431e-08
AT2G16750	2546	-2.60317104795339	1.81930305320407	130.319436542391	3.81907344783127e-10	4.99159059427431e-08
AT2G24180	1830	0.794259489925887	5.7830951713615	130.147425536597	3.86285214180901e-10	5.00841957298389e-08
AT5G51465	612	3.69135349704975	2.62686992850557	135.908600018307	3.94495453032447e-10	5.07427603753719e-08
AT5G08380	1668	1.46588301431445	4.54855851994213	129.566141977567	4.01493511666605e-10	5.12362625478793e-08
AT1G73650	1565	0.88188808338352	4.68853905021076	128.888813887254	4.2005208070115e-10	5.31858130619027e-08
AT5G24210	1865	2.0635733776558	6.52422085690472	138.75089515251	4.27598057809885e-10	5.33656216793338e-08
AT2G31200	1121	1.38220394554537	3.90446043843683	128.606744531992	4.28057679910742e-10	5.33656216793338e-08
AT4G25070	2673	2.8978840834381	3.6080441910161	136.685859777478	4.40125411103868e-10	5.44512407462625e-08
AT1G66960	3162	2.6399697817064	2.67282561483314	128.732578244405	4.49401126073367e-10	5.48855505842863e-08
AT1G10670	2054	-0.662351912591542	6.65608522510753	127.803472655	4.51791510443197e-10	5.48855505842863e-08
AT1G13440	1789	0.719184791438763	10.186905304356	127.737785769074	4.53795506774503e-10	5.48855505842863e-08
AT5G40780	2287	2.24951560969703	5.4350219579701	139.114059280287	4.60151723154508e-10	5.52420664975194e-08
AT5G61210	1743	0.963299810557853	6.65003918980079	127.209304943435	4.70279489070798e-10	5.60427917600767e-08
AT1G03400	1469	0.941426596601202	5.40818268192357	126.722190002961	4.86058795422726e-10	5.75004007110666e-08
AT1G69730	2553	0.981172783006407	5.95912638015451	126.266144396989	5.013615408777e-10	5.88809166159775e-08
AT3G09840	2895	0.672668532586378	9.49731762146309	125.962456033313	5.11845935150419e-10	5.94387054515806e-08
AT1G33960	1767	5.30421123993748	6.2234821047092	149.426430338753	5.13445965522385e-10	5.94387054515806e-08
AT4G31500	1900	1.55722307664416	9.06120551751552	127.039892845876	5.24882541282496e-10	6.03317116777689e-08
AT5G23750	1212	-1.76465025159045	5.06502425949544	129.825125112644	5.32067109450015e-10	6.07268425553268e-08
AT4G25960	4171	-0.728891035722306	7.24417977074809	125.101945099113	5.42888551293966e-10	6.1528634621128e-08
AT2G26910	4956	-0.642590502732729	7.22913551124608	124.701669307068	5.58030245881225e-10	6.28055291319238e-08
AT1G45010	2038	-1.21040316787396	4.50720841692486	123.978062712555	5.86597524727941e-10	6.52423715030033e-08
AT5G17990	2105	1.71750254420437	5.55823981849337	129.419435735619	5.87732846266334e-10	6.52423715030033e-08
AT1G61300	2923	0.799204221310771	5.36245429650108	122.959121389373	6.29592603244782e-10	6.9413655243457e-08
AT1G51270	3205	1.71379057913364	4.07548915269371	123.588171907023	6.45215385410123e-10	7.06554442658234e-08
AT4G23570	1764	1.03379674521015	6.01306954745405	122.206198183008	6.63592447956645e-10	7.21801530472037e-08
AT2G43350	1079	0.910109752192088	4.2035183819002	121.94268981713	6.75965443904509e-10	7.30358129957358e-08
AT1G65190	1846	0.827018800888444	5.67622600804485	121.316839602857	7.06383057209133e-10	7.58168887959498e-08
AT1G65820	1072	0.823265809638373	5.99766293338494	120.439446382155	7.51594519960166e-10	7.87994947398863e-08
AT5G10380	1179	1.87828579160592	6.33337656252456	128.235953891153	7.54410253012363e-10	7.87994947398863e-08
AT2G04430	1712	1.61163193728173	2.17287888522162	120.268256955555	7.60782265588887e-10	7.87994947398863e-08
AT4G02050	2180	1.19767569225324	4.6082658673551	120.265297350055	7.6094219173413e-10	7.87994947398863e-08
AT4G21960	1829	-1.01201828917522	10.8340929267079	120.237080378657	7.62468793392995e-10	7.87994947398863e-08
AT5G61250	2129	1.88961441058713	3.35427976460504	120.195441191321	7.64727732609662e-10	7.87994947398863e-08
AT5G55050	1898	1.60680432136092	4.20259267436752	120.801581201518	7.68206341019438e-10	7.87994947398863e-08
AT4G11900	3415	0.889819041879893	4.91993263818635	119.673662948628	7.93668132229665e-10	8.08992416292213e-08
AT2G16600	1333	0.976233995523685	8.07034422934991	119.465757574118	8.05533930706522e-10	8.15955525935037e-08
AT3G09540	1783	-1.38389361977024	3.64834932853756	118.521704937906	8.6192871384445e-10	8.67657059955093e-08
AT4G23650	2035	0.586727515622836	7.51216733146529	118.378672641588	8.70846203484782e-10	8.68082220848354e-08
AT2G24200	2009	0.671621783133346	7.47202510992686	118.343358571825	8.73063503413844e-10	8.68082220848354e-08
AT4G00360	2215	-1.13578379095452	8.27673027587646	117.748070120532	9.11391953361264e-10	8.96079588090393e-08
AT1G61360	3345	1.79501159564194	3.58877668510555	117.842807621328	9.12279459708242e-10	8.96079588090393e-08
AT3G15355	2307	0.649772029497676	4.44580896425753	117.242783278244	9.45382361588534e-10	9.23000718931649e-08
AT5G08300	1513	0.603590522955222	5.63448943582885	117.020719205739	9.60760158785065e-10	9.28475941364098e-08
AT5G51630	5905	0.92797163240537	3.49340662867903	116.975918982443	9.63895826241088e-10	9.28475941364098e-08
AT5G13400	2226	-1.08882042641341	6.31306289304063	116.915012162508	9.68176924110154e-10	9.28475941364098e-08
AT4G39800	2095	-1.07534851389234	8.95258085362151	116.675800057792	9.85194781112877e-10	9.36069634605921e-08
AT4G04500	2209	3.12372590436999	2.04911495188287	117.10528728115	9.87646742257126e-10	9.36069634605921e-08
AT5G08240	1521	2.25908229379749	3.25672471534974	118.309309274207	1.02447260152647e-09	9.65327177496481e-08
AT1G33720	3017	2.60484380371761	4.70873613001741	128.410850899122	1.04488204365514e-09	9.78867241706295e-08
AT2G37110	1173	0.697333825933149	6.24553850316024	115.46204920209	1.07677773722496e-09	1.00295039006925e-07
AT3G25560	2426	-0.97341482759149	3.94967190668381	115.305175456444	1.08928372367197e-09	1.00880121768866e-07
AT4G24690	2742	0.945248301336195	8.728795193604	114.905465440427	1.12187785564297e-09	1.03308377309123e-07
AT3G25510	4489	1.87180606210592	2.49936946278551	114.395738485253	1.16501157915509e-09	1.06586408550189e-07
AT5G44670	2106	-0.728824092093199	4.98697483408041	114.074737024314	1.19311082200397e-09	1.06586408550189e-07
AT5G45800	2954	1.26068415450746	5.08301863861359	114.07293529657	1.19327063013605e-09	1.06586408550189e-07
AT1G23080	3295	-1.38868559375617	6.38687275896035	115.955267133724	1.19369823831598e-09	1.06586408550189e-07
AT3G15950	2604	-2.50777334663871	6.20943175043046	126.742120640077	1.19456268077607e-09	1.06586408550189e-07
AT3G17410	2070	0.715307501194316	6.80208483117138	114.031694222444	1.1969350500484e-09	1.06586408550189e-07
AT3G05020	721	-1.06853713077	5.09251333253849	113.869349995479	1.21148082846231e-09	1.06835409939413e-07
AT3G57400	2006	-0.70043441151333	6.89989201472205	113.79947419537	1.21780143016328e-09	1.06835409939413e-07
AT4G26540	3781	-1.23106755790654	4.7217475786461	113.780686523369	1.21950705490168e-09	1.06835409939413e-07
AT4G39330	1379	-0.96263455335014	8.57638471221825	113.589073661833	1.23705354695399e-09	1.07340725866788e-07
AT5G66620	2670	1.44665763087988	2.49706487836281	113.573180534804	1.23852136342873e-09	1.07340725866788e-07
AT5G45510	4318	0.953548562629564	8.77299713890802	113.473243223696	1.24779518809879e-09	1.07569237305942e-07
AT5G42480	3160	-0.710663099063057	4.77336716357493	113.400309682359	1.25461143396529e-09	1.07584590001457e-07
AT1G67730	1819	-0.808321951445636	6.52534879604038	112.770779349937	1.31518086946673e-09	1.12184928165512e-07
AT1G10340	2042	2.24425144829418	5.54440479225193	123.861396347286	1.33879266457873e-09	1.1320037708168e-07
AT4G37310	2081	1.41922417591572	4.22127678427598	112.511528972369	1.34105463069554e-09	1.1320037708168e-07
AT1G14870	1092	2.75499189745512	3.19014166856623	117.479854836636	1.37771173117162e-09	1.15266077727954e-07
AT1G26420	1818	3.26310163523423	2.51594614273059	115.914065121355	1.37975066818184e-09	1.15266077727954e-07
AT1G01090	1896	-0.529612734910661	7.89779375196393	111.477425569266	1.4499839664093e-09	1.20419466825642e-07
AT1G65486	1033	2.53923272657698	3.57104692835713	117.543058622371	1.45954629083676e-09	1.20419466825642e-07
AT4G14880	1694	0.578649084292419	8.22124492132297	111.325216971171	1.46682441809982e-09	1.20419466825642e-07
AT3G47800	1450	0.974830322323012	4.94841517007585	111.286361957522	1.47115779795626e-09	1.20419466825642e-07
AT2G04400	1428	1.43828463542144	5.40977708212292	113.460930230983	1.4849666720382e-09	1.20938969114186e-07
AT1G61190	4894	0.556584686170681	6.87507733180876	110.826713664039	1.5235052044186e-09	1.23113641055676e-07
AT4G11850	3254	1.24602547362198	5.40556673929925	111.078165140153	1.52686134708403e-09	1.23113641055676e-07
AT4G19530	3980	-0.82863246312572	6.73527317493064	110.585504077559	1.55179378140306e-09	1.24504563441581e-07
AT5G25250	1713	1.81153939664874	5.62315255184272	117.160377354187	1.57316701976703e-09	1.2559762507076e-07
AT4G18570	2438	-0.802529484781706	6.15067188283091	110.295801108257	1.58653686409968e-09	1.26044132139527e-07
AT5G02290	1885	0.805229659474161	5.92762364026689	110.220314305731	1.59572983665298e-09	1.2615606567139e-07
AT4G11890	1683	2.55156690214621	4.95447919681849	122.018977928305	1.60767944931238e-09	1.26483790461193e-07
AT2G39518	943	3.23826668837371	1.21338667397343	110.035642925478	1.61846789784944e-09	1.26717435847564e-07
AT3G61198	622	3.23034711673467	1.74273915758486	109.674593966833	1.66396087113162e-09	1.29652951146299e-07
AT5G40240	2191	1.7473835002475	3.99191950824902	110.53822568358	1.73317691104751e-09	1.34399991374866e-07
AT3G19340	1819	-0.51154589996359	5.42722229797971	108.965250396092	1.75749832164209e-09	1.35637025232635e-07
AT2G29110	3001	2.80275406964439	2.53820264063721	110.738075719946	1.76928974566904e-09	1.3589990003819e-07
AT3G56170	1501	1.11383489052229	3.72953122252423	108.803360276843	1.77964837214427e-09	1.3598628706752e-07
AT1G04280	2510	0.95582924465656	4.46317296799903	108.748705508725	1.78719560346651e-09	1.3598628706752e-07
AT3G61550	1121	-0.831907826900784	5.21875148163353	108.68815485569	1.79559818129047e-09	1.35987194972778e-07
AT2G29720	1629	1.87905243758787	2.04782085756739	108.117946522707	1.87689523041767e-09	1.41482981392461e-07
AT4G25900	1446	0.927973802865729	5.83005407694279	107.76321277748	1.92951222881205e-09	1.447759476498e-07
AT4G12910	2177	-0.624953581372124	5.02675700515787	107.552212626449	1.96157880331794e-09	1.46503721960249e-07
AT1G77510	1888	1.13444814924724	5.22122159663877	107.366028074861	1.99036197609907e-09	1.47434575395023e-07
AT4G28390	1655	0.833915814900664	5.26036351084479	107.354007648126	1.99223619494724e-09	1.47434575395023e-07
AT3G46080	786	3.19813563409347	1.12872812907265	107.124999253166	2.02831694823711e-09	1.49422421727631e-07
AT1G11310	2709	0.684178993097969	6.34211968070422	106.891454513741	2.06585514960092e-09	1.51249517731408e-07
AT3G26500	1855	2.3395389269968	3.13494359970997	109.277729113505	2.07470963188179e-09	1.51249517731408e-07
AT2G17720	1426	0.809249174620523	4.66751058614463	106.797843688086	2.08111571876991e-09	1.51249517731408e-07
AT1G10090	2910	-0.816594745252826	5.3297352693655	106.719056888282	2.09405591132953e-09	1.51510554263026e-07
AT5G17640	1845	0.880316095047961	3.74381219556963	106.119570572322	2.19547041442687e-09	1.56888679451118e-07
AT5G20620	1572	0.671282809788777	6.26137716280289	106.110987460852	2.19696114587794e-09	1.56888679451118e-07
AT1G55360	1930	-0.917856892253219	6.3653708783814	106.108295599137	2.19742890327659e-09	1.56888679451118e-07
AT2G37710	2558	1.27043231981039	8.3751082869994	106.036577662169	2.22473172239691e-09	1.58141346600381e-07
AT1G74360	3694	1.69155994362038	4.04746503828322	107.112561111856	2.29649419448897e-09	1.61597372206644e-07
AT4G26060	1008	1.11352832008314	3.56968705760326	105.548103652009	2.29720152785232e-09	1.61597372206644e-07
AT5G46490	3050	0.948441637206997	5.06393878842461	105.444455041255	2.31620332136791e-09	1.61597372206644e-07
AT1G73810	1510	2.78685655607319	1.77784655755716	105.40735974284	2.32304597803051e-09	1.61597372206644e-07
AT1G71040	2481	0.945670100632788	7.40377589107084	105.406497654814	2.32320526464787e-09	1.61597372206644e-07
AT1G51860	3219	4.02499145998557	3.62668641403802	117.906996109304	2.35138212381202e-09	1.62858333677869e-07
AT3G14210	1951	-0.994307230819598	11.3414021490866	104.673287360392	2.46313924076565e-09	1.68743971568791e-07
AT5G21100	2170	-0.823695532683804	6.92574992349806	104.661284005163	2.46550600516829e-09	1.68743971568791e-07
AT1G25425	1464	-1.03240084718591	3.11934529323916	104.650697092236	2.46759556128855e-09	1.68743971568791e-07
AT4G27500	2499	0.471289613178957	8.00094206398637	104.468660287911	2.5038312927696e-09	1.69565587608582e-07
AT5G53370	2098	0.91682582961961	6.88733432811431	104.435371009496	2.51052094325362e-09	1.69565587608582e-07
AT3G06300	1450	1.00967526940301	3.68669529937437	104.408754658615	2.51588379843596e-09	1.69565587608582e-07
AT1G29670	1490	-1.06532656221962	7.87815994150342	104.381144297828	2.52146027109695e-09	1.69565587608582e-07
AT2G15040	1918	1.47578441336958	2.63485896010477	104.159056896168	2.56681373425733e-09	1.71269853184299e-07
AT3G22960	2256	-0.525872510288315	9.41125778436653	104.153605662998	2.56793819484078e-09	1.71269853184299e-07
AT5G54810	1788	0.74328420659046	6.95359571761516	103.783392323831	2.64558926727678e-09	1.75725677273585e-07
AT1G13830	1302	3.02984406079626	0.506639173288383	103.462718058149	2.71494305096456e-09	1.7913935521116e-07
AT4G03450	2249	2.8832605156035	3.56099330683148	111.433498340679	2.72793968091764e-09	1.7913935521116e-07
AT3G49670	3609	-1.22230064609118	6.88873211347278	103.966093998322	2.73014257648896e-09	1.7913935521116e-07
AT5G01790	1236	-1.54646301948935	4.01931629852907	102.786141977088	2.86793404415062e-09	1.86869920184787e-07
AT3G10010	4393	0.825859213834231	4.49469908897233	102.772909857952	2.87101932041784e-09	1.86869920184787e-07
AT4G11260	1601	0.576173961968047	7.41341010801048	102.216219354098	3.00419265526537e-09	1.94755801455543e-07
AT4G31170	2368	0.680385188940292	6.77355249218548	102.121520123659	3.02751696583438e-09	1.95485926156486e-07
AT5G05460	2487	1.51607931447215	4.00948047749791	101.944822290928	3.1085752715113e-09	1.99406093383641e-07
AT3G16370	1911	-1.23784773428908	8.87722114322458	101.781835030338	3.11283652903443e-09	1.99406093383641e-07
