Gene	Length	logFC	logCPM	F	PValue	FDR
AT1G65510	605	2.07276346123157	2.27246962516889	80.5319447047273	2.11428672534395e-08	1.77893089871986e-05
AT5G04040	3670	0.770031704506208	5.96486920020008	80.1550047467776	2.1952624158942e-08	1.77893089871986e-05
AT1G50740	819	1.12675899867302	3.6851769582885	77.7296469086202	2.80561583646035e-08	2.16526742197681e-05
AT1G19490	1939	-0.856778744082224	2.93050815754132	75.9288520997888	3.37977279598633e-08	2.4604679261347e-05
AT2G24050	2761	-0.673866786430289	5.58268549310954	75.6170890508663	3.49174815210083e-08	2.4604679261347e-05
AT3G06145	976	-1.51927649515665	1.20851362728034	74.4813496072371	3.93559578820139e-08	2.65767503914083e-05
AT4G38710	1975	-0.671831988447864	7.07345898533845	73.3021457688911	4.46317332038841e-08	2.86727593818423e-05
AT3G14590	2956	1.3718517654045	2.70652834813487	73.0217043858668	4.59981331478929e-08	2.86727593818423e-05
AT2G37110	1173	0.555172600823372	6.24553850316024	72.64215114007	4.79213752938588e-08	2.87652492365767e-05
AT1G13210	4194	0.948392182182867	6.45993699697345	72.1022637366828	5.08971976656189e-08	2.88167360480323e-05
AT4G23190	2530	2.15345331017944	4.34730880294084	77.5171289295797	5.15632347376403e-08	2.88167360480323e-05
AT5G08130	2934	-0.822819152654511	6.87208355913257	71.5131058262001	5.41860882872665e-08	2.92731310957243e-05
AT1G15740	2295	0.849501455360059	6.31032110572489	70.9631099020212	5.75604018627155e-08	3.0092949451259e-05
AT5G64240	1627	0.796884672584156	4.76616229498578	69.6870939918579	6.6316276140164e-08	3.35871214813637e-05
AT3G48800	1450	-0.791500857618514	4.1941488764034	68.9741166739933	7.18407229806738e-08	3.51349463876055e-05
AT5G05520	2000	-0.467407214376711	4.62433898045473	68.746682253661	7.37081617312634e-08	3.51349463876055e-05
AT1G23870	2973	1.37599985214139	4.14744746115631	68.9208519855008	8.01837645789338e-08	3.71296649294509e-05
AT1G09932	1443	1.43990881837349	3.36001542119248	67.2570271796823	8.7345445942938e-08	3.93224345110332e-05
AT3G49350	2636	0.719615536558924	4.61351502134566	66.5317726639038	9.49728905430889e-08	4.16006928927525e-05
AT4G39830	2186	1.67702118491291	3.48634953215219	66.4428009755739	9.94207825993488e-08	4.24029637786223e-05
AT1G59620	3021	0.579954794232579	4.5194618599793	65.0727095656173	1.12641482378636e-07	4.56905134890026e-05
AT3G47160	2102	0.937006892368327	3.73969933436449	65.0632418535273	1.12767356053563e-07	4.56905134890026e-05
AT3G19190	6266	0.625754949657583	5.58383525741403	64.5951071451869	1.19188782310447e-07	4.71144535342782e-05
AT1G76700	1643	0.830962299501711	4.44676495031881	64.1502898873875	1.25665345117551e-07	4.72117163046192e-05
AT2G43620	1180	2.35018489912222	3.47368187251473	67.5973768668132	1.32260770121645e-07	4.72117163046192e-05
AT4G27380	779	-0.531835315598385	4.50364957322444	63.6641705968547	1.33190002064492e-07	4.72117163046192e-05
AT1G09530	2762	0.528128540531093	4.53427945602154	63.3994113350883	1.37496027044369e-07	4.72117163046192e-05
AT3G57880	3647	0.634427827388589	5.50964884008972	63.3129149028107	1.38935857552526e-07	4.72117163046192e-05
AT5G42110	575	-0.906226898547091	2.92468538815532	63.2610502508666	1.39807164387257e-07	4.72117163046192e-05
AT4G34740	2210	-0.772634054236268	5.2768763085486	63.2599242087241	1.39826148122523e-07	4.72117163046192e-05
AT5G57210	2834	-0.541459577132661	4.11905541164795	62.2179202004023	1.58674206539818e-07	5.24823033753232e-05
AT1G62750	2666	-0.448253712951777	8.33934454555916	61.7215720017444	1.68622832944269e-07	5.46574050705553e-05
AT3G03020	779	0.87352823441206	3.71665748020264	61.3042569210956	1.77520406426406e-07	5.64132005284857e-05
AT1G27290	1228	1.00880671294708	5.16573927857548	61.1850065624208	1.90834732151314e-07	5.9151021365962e-05
AT5G58720	2256	0.455466352263901	6.17561575355423	60.6123192612844	1.93435190497685e-07	5.9151021365962e-05
AT1G17580	5142	0.335512940484258	5.32592559736092	60.2778333427441	2.01686915726927e-07	6.05322193182651e-05
AT5G20070	1562	-0.490479470151539	6.05517123278984	59.8629777122745	2.12464702784979e-07	6.26075534188391e-05
AT3G04140	2828	-1.06144488387473	4.95033339774708	60.3156105872981	2.18299296120351e-07	6.27358583599518e-05
AT1G70530	2871	0.998283405021237	5.53428087268134	60.0859367727418	2.2297230459014e-07	6.27358583599518e-05
AT3G47640	1385	-1.67370928301103	3.89114842927061	61.7125453105321	2.24512851538052e-07	6.27358583599518e-05
AT5G62430	1426	-0.806136086961876	6.03234523756243	58.9006853211925	2.39991613821796e-07	6.5924476020506e-05
AT2G14080	4056	0.488098610370736	6.4532345038871	58.4667276188224	2.53671934811368e-07	6.7449976709976e-05
AT1G57610	1828	-0.693070834657704	2.9020028348727	58.4606782569345	2.53868611051307e-07	6.7449976709976e-05
AT4G33420	1404	1.38039631434244	2.73864227248067	58.2020698156027	2.62435643023877e-07	6.86015236530319e-05
AT1G22882	2805	-0.65455906478109	5.12312722889149	57.9182645422217	2.72205708082321e-07	7.00259985855582e-05
AT1G17340	3133	0.542106896635837	5.20913816119761	57.5851088734554	2.84189261195372e-07	7.19664899405219e-05
AT5G15950	2053	-1.50112753797008	7.72768541191345	59.4987106396701	3.40497856482918e-07	8.35820418099796e-05
AT1G72750	1160	-0.443922324424329	5.22652746101196	56.1657834923709	3.42177093316602e-07	8.35820418099796e-05
AT4G27260	2357	1.32198342793666	4.91692230846912	58.1733165327577	3.45529512017562e-07	8.35820418099796e-05
AT1G65790	2925	1.3223517361863	4.39592340917148	57.1788399270754	3.57852011467538e-07	8.52898169096234e-05
AT5G58380	2074	-0.483484354651364	4.66671384612812	55.627389719249	3.67489217657186e-07	8.63173587039131e-05
AT2G15020	2088	-2.39987398625947	4.68444192161077	60.5268306100675	3.79452479832841e-07	8.78540905807266e-05
AT3G47420	2800	-1.30268636113392	6.84677061813628	57.7678570951369	3.87349397025734e-07	8.84193194027616e-05
AT1G79380	1820	0.540427534010183	6.37316303917235	55.0215428403763	3.98467324590382e-07	8.96938879116156e-05
AT1G66880	5006	0.915543337575086	6.53573744841897	54.7470411124978	4.36064911689751e-07	9.5798825594547e-05
AT5G60790	2532	-0.452421449265991	7.97427162634337	54.294081849893	4.39523892883894e-07	9.5798825594547e-05
AT1G53910	1907	0.412562055237701	6.83343802796807	54.2306088213758	4.43321522773556e-07	9.5798825594547e-05
AT3G15536	495	1.39671872321194	2.28166546931095	53.9835336394895	4.58452236988972e-07	9.73600180807746e-05
AT1G76970	2476	0.73722745596578	4.20316736685378	53.8573315011707	4.66399614978911e-07	9.73600180807746e-05
AT3G09600	2345	-0.526248392011031	6.63447090076751	53.8233094678034	4.68567989776049e-07	9.73600180807746e-05
AT1G11310	2709	0.485976135687586	6.34211968070422	53.6714180853231	4.78385137346351e-07	9.81416192528141e-05
AT5G14760	2594	-1.04168525368123	3.80229654945637	53.2903566116393	5.04026539304794e-07	0.000101860785171915
AT5G56860	1790	-0.765744805647181	5.70650081604319	53.2177213625104	5.09083951312712e-07	0.000101860785171915
AT3G02130	4233	0.509138251722175	5.97389642473146	52.9189086718385	5.3048574241597e-07	0.000104633926234796
AT4G19860	1961	0.589627835040947	6.46991009585416	52.8460135728269	5.358558571906e-07	0.000104633926234796
AT3G47430	1069	-0.743117941475248	4.58607050026784	52.7406411480755	5.43724720854828e-07	0.000104906506558264
AT2G18730	1965	0.434111791584619	5.720993836343	51.9582757118063	6.06292656105506e-07	0.000114496628084479
AT2G13800	2333	0.848091621376748	3.04266326651608	51.9433721707482	6.07559080352022e-07	0.000114496628084479
AT3G09450	2512	-1.474995968859	3.58435902481192	52.9001880539393	6.19542058435174e-07	0.000115412852196079
AT5G44190	1732	-0.710262523530238	8.44056199707587	51.6999953110946	6.28657848306711e-07	0.000115780201676214
AT1G63860	3942	1.61273874112258	5.08706650330749	54.8378603556055	6.55980952002262e-07	0.000119454868416861
AT2G41430	1385	1.102126113651	8.90907313658028	52.2691125600309	6.7173692766092e-07	0.000120030402595478
AT1G56510	3681	1.23999879533053	5.92431010235673	53.4450310726158	6.739536395501e-07	0.000120030402595478
AT3G14400	2758	-0.408633065778157	5.9601662846182	50.8608282843965	7.07836638316427e-07	0.000124694656491243
AT3G03450	2316	-1.47822986562231	3.14490007754169	50.9017608340792	7.32070185307956e-07	0.000127577005304151
AT1G13730	2152	-0.555735858880028	4.76941765288801	50.3214207256621	7.64505312513916e-07	0.000131812102126734
AT3G10650	4832	-0.318836190499073	6.56350934514117	50.0961943724224	7.89631287104998e-07	0.000134405614508959
AT5G46050	2186	1.6284055662891	4.14464801431919	51.7236207418552	7.96133707216639e-07	0.000134405614508959
AT5G23280	2043	-0.49850082866948	6.04774257890833	49.6350482506127	8.43964151712869e-07	0.000141011618626912
AT5G02290	1885	0.541987856158409	5.92762364026689	49.5323542360277	8.56616664241582e-07	0.000141665166095544
AT5G38850	3444	0.596009393704516	3.86611313842151	49.160478024906	9.0421348606182e-07	0.000147428005647602
AT1G30820	2509	1.31618546402444	4.08102116856768	50.3208319734645	9.09656356189311e-07	0.000147428005647602
AT2G46830	2722	-0.646182474862094	8.7109068013027	48.9226057030658	9.36183717575271e-07	0.00014982993907047
AT4G24230	1810	0.646721635199931	4.83986204773143	48.8181134398905	9.50619628770047e-07	0.00014982993907047
AT1G43860	3461	-0.525099711157163	4.44459392125	48.8067016280395	9.52211002915926e-07	0.00014982993907047
AT3G50950	2904	0.871178950008867	7.9042842987267	48.9142189084933	9.63242508883525e-07	0.000150108378283416
AT5G54130	1985	-1.59355874622689	4.22476209749672	50.779320524881	9.98326822807052e-07	0.000154094122068894
AT1G13020	2607	-0.35144802967418	5.66282098915065	48.2798403375892	1.0289779855872e-06	0.000156102306196432
AT3G57260	1477	2.10727223739763	5.10940802915864	52.3059442097232	1.03060077516001e-06	0.000156102306196432
AT1G59870	4930	0.685904858570282	9.68224863878002	47.4445790326846	1.16504052740181e-06	0.000174831590996306
AT5G18360	3034	0.981835163611859	2.96988451234421	47.2045150718155	1.20772976371094e-06	0.000179575011747369
AT5G65207	518	1.02681179126019	3.3326869257092	47.0168241097308	1.24230711248976e-06	0.000183037012473833
AT1G01240	2123	0.721128631819534	5.44692980383586	46.8771659805665	1.26874346800634e-06	0.000183901342727997
AT2G44380	1196	1.93737228470865	3.29114912501972	48.3776420502203	1.27086755016571e-06	0.000183901342727997
AT5G15330	1366	0.624313363849318	3.36662187658492	46.5557881829266	1.33196435815591e-06	0.000190258606164418
AT3G44400	4828	0.706792228576939	3.99295163150607	46.4947577329459	1.34435811845352e-06	0.000190258606164418
AT4G34390	3256	0.825561243331447	6.11794882236708	46.7309034782128	1.35001787554193e-06	0.000190258606164418
AT4G23220	1977	1.60975959631682	4.36841690511406	48.1410437513302	1.50756564116646e-06	0.000209524822730473
AT1G64500	1512	-0.82894549267859	7.1207779982547	45.8447672681849	1.5397654714349e-06	0.000209524822730473
AT4G12390	1851	-0.592137888243311	4.03269352217878	45.5093181964646	1.5631279624455e-06	0.000209524822730473
AT3G26910	2788	0.861054056193737	4.28366580458782	45.4708255160761	1.57243538457806e-06	0.000209524822730473
AT1G14740	2722	0.553962274748967	7.20630522495734	45.4695387038089	1.57274758535579e-06	0.000209524822730473
AT5G05140	2799	0.910842377295293	4.73313868761914	45.7428351980482	1.57661031063834e-06	0.000209524822730473
AT1G66960	3162	1.84021292227851	2.67282561483314	45.5284102183246	1.59877617191077e-06	0.000209524822730473
AT4G28400	1562	0.829460734908147	5.52102758872909	45.5798179863538	1.60242349932026e-06	0.000209524822730473
AT5G41600	1411	0.534231522080297	5.27001017948617	45.3458504906842	1.60307756022575e-06	0.000209524822730473
AT5G04480	3843	0.746938511137742	5.1724597813808	45.1259445795797	1.6586058777699e-06	0.000213752010780797
AT1G35350	3058	1.11637224798461	5.16121115525979	46.482627486733	1.6740584622696e-06	0.000213752010780797
AT3G25590	2342	-0.821481254611752	3.50999584978475	45.0626203499776	1.67498644839645e-06	0.000213752010780797
AT1G75180	2113	-0.567824439085892	5.00728874633188	44.7596492300548	1.7558653025006e-06	0.000222322726231463
AT2G31070	2017	-0.469733098145413	6.23334293769977	44.4733391043739	1.83626710075889e-06	0.000230700627147281
AT2G39360	3207	0.536528743072311	4.83252708761697	44.2802087049256	1.89279071387742e-06	0.000235972762306241
AT1G69890	1599	1.02709720956879	3.7047938385348	44.08432049394	1.95208669129995e-06	0.00024150739699159
AT5G42130	1663	-0.420647246793627	4.94050609283568	43.9967819381025	1.97924426113763e-06	0.000242250111935532
AT5G06270	1639	-1.00639638970225	2.74550506050434	43.9688902799893	1.98798450591878e-06	0.000242250111935532
AT5G10010	1926	-0.451946823552593	5.09386002667057	43.4608153197807	2.15487787371805e-06	0.000260627654472749
AT1G62960	1956	-0.336761548622105	5.92767116237038	43.3130504583717	2.20627138691693e-06	0.000263107183653149
AT1G09575	1974	1.44905754562863	1.66009877431137	43.308580310086	2.20784703997213e-06	0.000263107183653149
AT1G73200	2996	0.389944740714341	5.1830592018613	43.237523806275	2.2330605396933e-06	0.00026416943187452
AT5G25930	3403	1.18893035707891	4.36363248982458	44.0518098794549	2.31745444714128e-06	0.000271249249321356
AT1G09060	3216	0.40093631694052	6.02141857590633	42.9270561600394	2.34701093193815e-06	0.000271249249321356
AT4G21750	4474	-0.45574040068694	6.61066250612911	42.9218383909739	2.34897995756282e-06	0.000271249249321356
AT3G48240	1246	-1.51304882609082	1.4216184569257	42.8931111125754	2.35985340620171e-06	0.000271249249321356
AT3G27060	1692	-0.688066759027389	4.29917454250765	42.7543127828143	2.4131768687948e-06	0.000275425052905334
AT3G02380	2256	-0.761291109800504	6.5165017629775	42.7061805650843	2.48954312942858e-06	0.00027979418370372
AT1G75230	3205	1.65089354695497	4.05615708470476	44.7597405688545	2.50251180719505e-06	0.00027979418370372
AT2G21500	2008	1.04683895382026	4.35510519456502	43.0665013490732	2.51887283314173e-06	0.00027979418370372
AT3G25890	2241	-0.655649080274529	3.92569681804732	42.4848965538283	2.5205127920493e-06	0.00027979418370372
AT5G20200	2660	-0.381590625110993	5.24407487532545	42.3528812999081	2.57502011364965e-06	0.000283900346815782
AT1G18470	2547	0.438698547433471	5.19788231767883	41.6365222885515	2.8943942342005e-06	0.000316955725362753
AT4G14930	1976	1.08511725641615	4.54634648811208	42.3843925633997	2.98130254735333e-06	0.000324281680435943
AT5G54730	3089	0.643041006267112	4.99241675334648	41.1441153602509	3.13917530401899e-06	0.00033698371001104
AT1G33560	2929	0.839921398903183	3.61189555295677	41.1431744420715	3.13966435562825e-06	0.00033698371001104
AT1G07000	2276	0.846136482720284	5.96197779219637	41.6030059777063	3.17134959113071e-06	0.000338145150154312
AT3G04080	2447	-0.366279977751807	5.19880944323562	40.9759325861769	3.22793881132247e-06	0.000341929439967996
AT4G00700	3611	1.49391966166278	4.40526263739088	42.130619084611	3.27075603406213e-06	0.00034333247620734
AT5G10760	1968	1.21694534416667	7.13388912141417	42.7334749980526	3.28355240403145e-06	0.00034333247620734
AT4G09150	3795	0.471769267100219	6.52933648570408	40.8317099928615	3.30626266449251e-06	0.000343491019252757
AT1G18890	2681	0.625123227566256	5.25028683478986	40.7418145988417	3.35614118069585e-06	0.000344751227536124
AT2G32680	2846	1.0823691431182	4.78457505536138	41.610884419843	3.36093625906754e-06	0.000344751227536124
AT3G25510	4489	1.21185427575326	2.49936946278551	40.6899817359429	3.38527725777314e-06	0.000345064078721567
AT3G25610	4053	0.996160714285862	4.82961740366929	41.3433964892086	3.47121342338866e-06	0.000351612224705375
AT5G37540	1791	1.44338924000415	4.87764645533863	42.7342007672367	3.52270869535571e-06	0.000354612048606397
AT5G04020	5083	0.600243709799829	5.56526767025621	40.3226563736444	3.59992468812095e-06	0.000360148021113433
AT5G06110	2554	-0.384378838706526	7.03548608617388	40.2452888787555	3.64702170529031e-06	0.000360592979136226
AT5G25440	1554	0.862205146010922	5.3659273554087	40.7229320980624	3.64887077055229e-06	0.000360592979136226
AT4G26850	2191	-0.660053108919498	9.9529935512307	40.1263238569102	3.72077150860154e-06	0.000365469962666092
AT5G02270	1527	-0.472442100251823	4.24193811971511	40.0058132449943	3.79715907210889e-06	0.000370726247479932
AT2G13790	2502	0.838400565801921	5.95274894265939	40.4526523490909	3.82939780038697e-06	0.000370960452057512
AT3G03550	1634	-0.458073569121495	4.63355880854397	39.8952721165649	3.86874942736063e-06	0.000370960452057512
AT1G17980	2808	0.384481752550806	5.21901558943047	39.892687773125	3.87044084051066e-06	0.000370960452057512
AT3G47500	1900	-0.796052040233155	7.55646954961699	40.0791879098129	3.89111352192121e-06	0.000370960452057512
AT2G17880	1276	1.22665360830006	3.6688037017976	40.3923532173889	3.93166288334964e-06	0.000372634271055249
AT5G03555	2134	-0.607110145831303	5.73275923540846	39.672972087565	4.01726635257999e-06	0.000378533928931767
AT1G63750	4438	1.40303093468237	4.90202986866566	41.8039840446653	4.06596903804201e-06	0.000380908440459808
AT1G74720	3905	-0.342997525080704	5.85962879460204	39.4898080376815	4.14436470737954e-06	0.000384079313098648
AT5G48380	2844	0.818901812349415	6.96654877411557	39.853249213749	4.15352665743057e-06	0.000384079313098648
AT2G25780	658	-1.8027923703145	0.805353352977854	39.4262593042183	4.18949192560111e-06	0.000384079313098648
AT2G38170	2710	0.720287793253003	7.01348144503845	39.437995346952	4.19460963894988e-06	0.000384079313098648
AT1G51800	3036	1.64506518378336	4.00760600814295	40.7749941628081	4.25701502657308e-06	0.000387603609750955
AT5G62460	1701	0.479801856729272	4.33446411724765	39.1522400085111	4.39037912379583e-06	0.000397513265136084
AT3G17070	1649	0.947387939936965	3.88961939544878	39.0563880773964	4.46621868580008e-06	0.000400542780051286
AT5G35620	1647	-0.37616503686041	5.59199513642685	39.0431794753072	4.47326730358998e-06	0.000400542780051286
AT2G45170	915	1.09967210840626	4.84937723085251	39.866684579075	4.74963156746772e-06	0.000422952081395326
AT3G54030	1984	0.806048313261793	4.18875644796187	38.6134793563223	4.81704781369706e-06	0.000426181864283375
AT1G08900	2040	0.598866558218971	4.63085936674659	38.5878029038035	4.83849343050169e-06	0.000426181864283375
AT3G62550	1152	1.06678826403683	5.31080341621433	39.4969177554633	5.10840752115817e-06	0.000446256575887376
AT4G10040	815	-0.501310735704571	4.08985078731751	38.2602910569543	5.12147362960769e-06	0.000446256575887376
AT3G25010	2880	0.976960082482418	4.30335566957072	38.1564482213711	5.41732274302849e-06	0.000469510960942581
AT5G37475	1975	-0.410835482543844	4.9975515570109	37.7629936212716	5.5866717806151e-06	0.000479364731564956
AT5G67330	2412	-0.38125910418178	5.66643501828369	37.7594260237142	5.59017302806051e-06	0.000479364731564956
AT1G66465	1302	1.57662607484516	2.72464226201898	37.5341204941389	5.82932450714795e-06	0.000493738403621127
AT4G14370	3611	2.46433147859961	2.35416904537796	38.8366091351364	5.84590638718064e-06	0.000493738403621127
AT1G01520	1588	-1.10446512487285	3.03302171298089	37.4989490910912	5.8524615173133e-06	0.000493738403621127
AT5G16120	1934	0.61758914167867	4.10883471156882	37.4726856692614	5.87965150236796e-06	0.000493738403621127
AT1G63850	2211	-0.409239689818376	4.98578390501142	37.3993862456171	5.956276360248e-06	0.000494079180439579
AT2G45810	2508	0.332524940549231	6.22819732715265	37.3944327521122	5.96149415120196e-06	0.000494079180439579
AT3G23590	4328	0.316829666436561	5.87656117642498	37.3775190187281	5.97934833993265e-06	0.000494079180439579
AT5G64410	2793	0.832851056023651	5.31711913294316	37.7520545629842	6.00565178914031e-06	0.000494079180439579
AT5G55620	981	-0.652792855001788	6.44921915134897	37.3040140370875	6.05762810439908e-06	0.000495838276201999
AT1G77740	3113	-0.32416848763785	6.36605302173136	37.2383532028295	6.12851021094741e-06	0.000499119422054395
AT4G21570	1648	0.892516870838148	5.62808862723805	37.9088425353465	6.20088272252145e-06	0.000502488531419526
AT2G18790	4528	-0.428915007453931	6.63174437024811	37.0090883571843	6.38326884147299e-06	0.000514694716983845
AT1G30360	2783	0.413330225494015	8.03173191335952	36.9039651860207	6.50396673554183e-06	0.000519460762318237
AT1G60160	2932	0.38987062777798	5.15188465179205	36.9017984323767	6.50648082622336e-06	0.000519460762318237
AT1G12020	2187	-0.535825074373454	4.31357595874854	36.8464251239546	6.57109556479689e-06	0.000522047773620898
AT5G41100	2304	1.42468937582392	4.13145996678278	38.3763735204011	6.6064412301052e-06	0.000522295575689341
AT1G79340	1789	0.303853549699756	6.75371243078419	36.7096728883057	6.73372235897269e-06	0.00052795363470035
AT2G45950	2450	-0.421380597344944	4.43479304729517	36.701848462259	6.74316050983973e-06	0.00052795363470035
AT3G06780	1034	0.424419147271587	3.23243969544375	36.6292233234555	6.83146321421266e-06	0.000531401567646108
AT1G21450	2566	0.396081715568574	5.49555980267682	36.611850125805	6.85277519824993e-06	0.000531401567646108
AT1G19330	1417	0.616249293545247	4.25574387681553	36.584257551665	6.88677425940805e-06	0.000531495002010601
AT5G51390	498	1.02810423136457	2.63638853164591	36.5572701389999	6.92020761293075e-06	0.000531544098496534
AT1G73920	2807	0.437513948600577	5.83063604253279	36.4764096979874	7.02145747450008e-06	0.000534350747279228
AT1G61740	2103	-0.440729965627303	6.18657238287057	36.4754346620085	7.02268829335939e-06	0.000534350747279228
AT3G45730	911	0.848052362820305	4.0949125544081	36.3142463385126	7.22946937783286e-06	0.000545321323900192
AT5G41620	2870	-0.737704095534681	2.9360725066854	36.3106465926483	7.23416330218678e-06	0.000545321323900192
AT1G76240	1228	-1.18373773837367	4.72539696330089	37.6404384572581	7.29247116634048e-06	0.000545563497381606
AT5G24430	2621	0.377374415939529	4.99759958190466	36.2568600877041	7.30470037217305e-06	0.000545563497381606
AT5G65310	2284	-0.789779025646009	6.17610952957953	36.6237347331596	7.37654875291052e-06	0.000548402411185417
AT1G30730	1946	1.74994450684105	3.15913231188663	37.1519950436335	7.41740004038601e-06	0.000548921472395142
AT3G53110	1860	-0.250327238254098	6.30425094514898	36.1412458513437	7.45890060362542e-06	0.000549483645831624
AT3G17609	775	-1.03812155434105	3.3562131534575	35.9858157647682	7.67188887736262e-06	0.000559271785341626
AT1G06730	1997	-0.414762369521478	3.47867288573586	35.984369008442	7.67390262227115e-06	0.000559271785341626
AT4G23230	1884	0.955754449958134	3.58494179160185	35.9690273191919	7.69529265941769e-06	0.000559271785341626
AT5G13205	4071	1.19606676852733	2.57013994083523	35.8985330177531	7.79442735650536e-06	0.000561470708380982
AT1G27770	3716	1.34500399820099	6.82379432540651	37.8662874205442	7.83677424027824e-06	0.000561470708380982
AT5G17050	1620	-0.68981914190459	4.3960619162438	35.8575571832076	7.85269731325616e-06	0.000561470708380982
AT1G03870	1164	-0.682635570855995	6.66386891335973	35.865191540592	7.90458199749987e-06	0.000561470708380982
AT4G04570	3095	0.710715518093218	6.60071167725067	35.9572686917534	7.90597208805883e-06	0.000561470708380982
AT1G64530	2906	-0.38891512312312	5.08981018499773	35.8013491314701	7.93341100877675e-06	0.000561470708380982
AT2G37250	1765	-0.292667855306272	5.79696760677488	35.6766627624478	8.11574286534958e-06	0.00057001001827639
AT3G28920	1529	-0.547886822809612	6.60640606319227	35.6708128372746	8.12441008341124e-06	0.00057001001827639
AT1G05170	2358	-0.693718847941823	4.29506166297595	35.4858689818246	8.40375316768348e-06	0.000587067360295889
AT1G63740	3780	0.584522837856276	3.14098014587035	35.446120795873	8.46516208454742e-06	0.000588819235640601
AT2G23320	1284	0.997275651910526	6.06101292901826	36.378087314249	8.7679806596912e-06	0.000607276335690664
AT5G20150	1206	-1.61601804099689	4.38316898493713	37.140128553875	8.82177862234997e-06	0.000608402409074153
AT1G68490	2111	-0.513747987796504	5.81964381268467	35.1555030031587	8.92947702699892e-06	0.000612892626874544
AT1G27760	2240	-0.404516477623853	5.91840555640309	35.1354599192261	8.96251944032005e-06	0.000612892626874544
AT2G24160	2605	1.14703939010195	4.40099914329286	36.0320629785207	9.05618679520598e-06	0.00061346615066389
AT5G11260	1256	-0.623502286815832	3.97002146616127	35.0635488066697	9.08218399720056e-06	0.00061346615066389
AT1G22280	1766	0.519639147278232	5.79858242119781	35.062189996402	9.08446203241399e-06	0.00061346615066389
AT4G01090	2991	0.455399476540288	5.6920211932016	34.9883827478167	9.20915084738544e-06	0.000617411350579918
AT3G07040	3701	0.662607073010759	3.74033821427293	34.9675813266459	9.24463239285164e-06	0.000617411350579918
AT3G06483	1762	0.431252349201782	5.74249182522369	34.9602519191868	9.25717024686371e-06	0.000617411350579918
AT1G24150	2794	0.808489318684045	4.30761715978048	34.8721611014637	9.43350248199453e-06	0.000626593339039694
AT1G73210	1904	0.928630756753592	2.40089231725022	34.8215104830169	9.49807597869155e-06	0.00062830741790471
AT5G60030	1159	-0.475888591192368	4.42973992753349	34.6989789453396	9.71659134021367e-06	0.000640149576629443
AT1G11780	1873	-0.621192875350541	2.89482521675446	34.619628815872	9.86105374357033e-06	0.000647036834097346
AT3G06500	2717	1.39943083333985	5.27224639205202	36.4361902753021	1.00823387679283e-05	0.000658888969402475
AT5G21170	1636	0.889510683385866	6.33394222043891	35.2221648701905	1.02232267619697e-05	0.000665412996511015
AT3G01820	1386	-0.47016257607994	5.05668684665789	34.3873936975987	1.02976392496338e-05	0.000667575357275259
AT3G47550	1673	0.411127025536847	4.93396139378772	34.2060581655365	1.06533633604187e-05	0.000685871819094735
AT5G16370	2239	0.861153099210365	5.4998724069466	34.810752766498	1.06645090647173e-05	0.000685871819094735
AT3G59290	3806	-0.384271124731378	4.64176021041725	34.1748223989872	1.07159953832254e-05	0.000686459040221081
AT1G80920	1016	1.09720325318427	7.02373638776869	35.4760253508469	1.08601877852155e-05	0.00069295694265743
