Gene	Length	logFC	logCPM	F	PValue	FDR
AT3G26320	1596	2.21750371459556	1.90236936260412	112.351560908698	1.35729921803595e-09	2.62453688097524e-07
AT1G73920	2807	0.77057724036387	5.83063604253279	112.322405570895	1.36028319862973e-09	2.62453688097524e-07
AT1G80460	2128	1.08038220950769	6.36933235446586	112.004018335088	1.39334393442415e-09	2.65669707590732e-07
AT5G26570	3898	-0.67902358570673	6.78858944690034	110.529924636832	1.55839372710955e-09	2.91270378435477e-07
AT5G10380	1179	1.83438356247106	6.33337656252456	117.33861365212	1.56632140703335e-09	2.91270378435477e-07
AT3G03450	2316	-2.17734722099021	3.14490007754169	111.289645286426	1.58152608763633e-09	2.91270378435477e-07
AT1G21310	1654	3.83781398312259	5.55562966778618	125.928978365366	1.6923435047862e-09	3.07767355063722e-07
AT1G59620	3021	0.751066241132799	4.5194618599793	109.327093303126	1.709080147821e-09	3.07767355063722e-07
AT4G27470	1179	1.14833602356123	4.12581767253209	108.940180215614	1.76090850074415e-09	3.13615868918247e-07
AT1G16090	1310	-0.881491707131055	3.39467048565657	108.621663631445	1.80487528759157e-09	3.15595287546407e-07
AT1G24145	1026	2.20428663936431	4.53614449147516	114.908221423063	1.82089802087505e-09	3.15595287546407e-07
AT2G17290	2645	0.892375218245335	5.25554563566335	108.440358668939	1.8304409841033e-09	3.15595287546407e-07
AT2G29110	3001	4.15717405371889	2.53820264063721	110.142754781183	1.85069894642932e-09	3.15729240260841e-07
AT4G23220	1977	2.65398777589521	4.36841690511406	117.423066477233	1.91362785227522e-09	3.23064235435672e-07
AT2G41420	948	1.14761096765068	5.33744046400656	107.002042657161	2.04798552629283e-09	3.38477028719239e-07
AT1G59870	4930	1.03554244758363	9.68224863878002	106.890069050532	2.06608010913512e-09	3.38477028719239e-07
AT2G13790	2502	1.3964630599764	5.95274894265939	109.29331317361	2.06757733344879e-09	3.38477028719239e-07
AT5G25930	3403	1.94243931712383	4.36363248982458	111.16317908703	2.10286111905421e-09	3.39528596781845e-07
AT5G19250	928	0.791861289733629	6.80808221365104	106.488273959619	2.13247321983303e-09	3.39528596781845e-07
AT1G30970	2170	-0.644042372465013	5.49275899926998	106.462276494335	2.13684931645265e-09	3.39528596781845e-07
AT4G39830	2186	2.15496259593404	3.48634953215219	105.951785375741	2.339394402267e-09	3.68102573568361e-07
AT1G70180	2639	-0.595146830379843	5.03956260398177	105.145648696041	2.3719590413544e-09	3.69637886377219e-07
AT4G00700	3611	2.63005774465598	4.40526263739088	110.365843940682	2.45008832791478e-09	3.71900721865818e-07
AT5G67340	2902	1.51011734626369	3.87768136054663	104.718569910735	2.45423314463925e-09	3.71900721865818e-07
AT1G51800	3036	3.02001325548745	4.00760600814295	111.654319016764	2.47298889995622e-09	3.71900721865818e-07
AT1G70620	3820	-0.776197241262008	6.82916096745492	104.596781428243	2.4782672895359e-09	3.71900721865818e-07
AT5G48657	1736	3.26647964582084	3.40022009808353	111.617557669251	2.51847243740463e-09	3.7414392359821e-07
AT5G61960	4611	-0.479170440973421	7.01381002406221	104.292842691966	2.53938616621232e-09	3.7414392359821e-07
AT1G69720	1346	1.74252976176973	3.34823637530052	104.098066307104	2.579425627682e-09	3.75414037103507e-07
AT2G24530	2220	-0.992029034425045	3.11727919990108	103.886050840896	2.62380098364634e-09	3.75414037103507e-07
AT3G25570	1785	-2.28161722334554	2.44295034446036	103.878438869919	2.62540974853603e-09	3.75414037103507e-07
AT4G14365	1739	3.43953319505318	6.77846746072318	118.86385867064	2.64513338846431e-09	3.75414037103507e-07
AT1G18890	2681	1.00338075411241	5.25028683478986	103.698184736823	2.66382515375476e-09	3.75414037103507e-07
AT1G70520	2403	1.2298125855028	6.12085550450035	103.69766804497	2.84636264304728e-09	3.95205098236665e-07
AT3G56400	1470	2.23601757975812	6.90122424601855	113.263345711782	2.85302625369839e-09	3.95205098236665e-07
AT4G23210	2621	3.72107407607742	5.60068477410393	117.351020334591	2.87796148025645e-09	3.95280692462003e-07
AT4G23230	1884	1.65735176744069	3.58494179160185	102.517039467705	2.93140416966839e-09	3.99237540990047e-07
AT1G03370	4193	0.848812590402544	5.6534821743523	101.306168247007	3.23679478387701e-09	4.37156108852456e-07
AT5G19010	2621	0.754544209900405	5.89366538858495	101.121724047043	3.28631537872019e-09	4.40176143329902e-07
AT2G22080	1031	-0.861157274723943	5.72676418524609	100.774979924586	3.3816859573851e-09	4.4833901892124e-07
AT1G29950	2511	-0.665663844497083	5.59544706621472	100.700433896254	3.40258526114102e-09	4.4833901892124e-07
AT5G35777	4575	2.97175604156249	2.41661443365181	102.545044375159	3.50352552119187e-09	4.5560301851087e-07
AT1G73660	4101	-0.532482332502004	6.37172419320117	100.259519941147	3.52914421073828e-09	4.5560301851087e-07
AT1G11310	2709	0.664528521705115	6.34211968070422	100.145130439662	3.56281933820203e-09	4.5560301851087e-07
AT3G54230	4060	-0.444274840866345	5.87101159083438	100.120353322672	3.57016001424573e-09	4.5560301851087e-07
AT3G15095	2461	-0.584755495044102	7.14410177198773	99.9776364529814	3.61276819157979e-09	4.57438547507294e-07
AT1G20630	2226	0.672722951376069	5.44266820441864	99.393012109347	3.79324940856221e-09	4.76567388872619e-07
AT1G60200	4124	-0.729120869736827	7.58878025534899	99.1376416525793	3.87518309628718e-09	4.83116095704049e-07
AT3G21215	2620	-0.673631234009778	5.28734802048376	98.913121109439	3.94883100330382e-09	4.85043143867003e-07
AT3G23590	4328	0.51580053074814	5.87656117642498	98.9080975307052	3.95049638985897e-09	4.85043143867003e-07
AT1G27290	1228	1.29414343188584	5.16573927857548	99.8027496681126	3.98601794789633e-09	4.85724758507939e-07
AT1G75410	2788	0.67067983351197	5.91249570871281	98.5224466612247	4.08068439155274e-09	4.93549641297726e-07
AT4G40030	1324	-0.603308715864173	8.02357775256537	98.2888651058629	4.16183056017675e-09	4.99635465842849e-07
AT1G61740	2103	-0.722713691286917	6.18657238287057	98.0071462136719	4.26207283772052e-09	5.07907459418651e-07
AT2G20630	1912	0.828305735031435	6.2173724278956	97.7184232470293	4.36757420400588e-09	5.16680840323528e-07
AT4G11890	1683	2.67829667837694	4.95447919681849	107.080886852296	4.53170712041229e-09	5.29985553717648e-07
AT3G46600	2147	1.7259445134883	5.89111462664446	103.238896019263	4.54544283129222e-09	5.29985553717648e-07
AT2G41430	1385	1.54044529249593	8.90907313658028	99.9487908343056	4.6176377084807e-09	5.34557531009619e-07
AT1G80510	2043	0.83883329487097	4.05508558670521	96.9036996428462	4.68111436018299e-09	5.38062556280041e-07
AT1G03440	2147	-0.785942419722936	5.41760299159926	96.1942696062654	4.97439915890012e-09	5.67747092734466e-07
AT4G11800	3752	-0.662709879468566	5.0883851783129	95.5113992710106	5.27592520521131e-09	5.94601932735564e-07
AT5G48380	2844	1.29045838685945	6.96654877411557	97.06052445056	5.28306770617148e-09	5.94601932735564e-07
AT1G79340	1789	0.49010144070199	6.75371243078419	95.3419555255355	5.35382487506624e-09	5.98409929311714e-07
AT4G23190	2530	2.51648037920523	4.34730880294084	103.747582336634	5.46893518629707e-09	6.07089264139155e-07
AT2G41100	2548	2.60598047526584	7.0085154525924	106.042049780256	5.51979903938432e-09	6.08567231505454e-07
AT1G51620	1483	3.25117399877453	1.91721314636678	94.8108619521608	5.60631434718489e-09	6.13929301519091e-07
AT3G15710	1026	0.987636625608622	4.26379287505274	94.6637099381791	5.67857279888869e-09	6.17018469517644e-07
AT3G20500	1542	0.769561671057007	5.97407781810526	94.5990124617046	5.71066640511178e-09	6.17018469517644e-07
AT2G39580	5352	-0.506514122212997	6.33108263370623	94.3721082639202	5.8248127225347e-09	6.25183707245827e-07
AT4G27710	2153	0.724444878601952	6.60097720639046	94.2143020301661	5.90567975264346e-09	6.29693103625609e-07
AT3G26230	1852	1.27274817201434	4.75810997297368	94.1750078306829	6.09174195671154e-09	6.45286679035451e-07
AT3G57260	1477	3.17336052226341	5.10940802915864	105.655877368316	6.14985984341376e-09	6.47212847287058e-07
AT2G43620	1180	2.94432922905532	3.47368187251473	100.307397565895	6.46019613419562e-09	6.7220942621396e-07
AT1G65790	2925	1.73511140498437	4.39592340917148	96.2351621541484	6.4703319855234e-09	6.7220942621396e-07
AT1G27330	906	0.90055980969051	4.28370163740102	92.7312165386172	6.72912381651103e-09	6.94642736905696e-07
AT3G45240	2257	-0.811889904252729	5.17988594122126	92.6074492112389	6.8033601280908e-09	6.97861124025112e-07
AT4G26850	2191	-1.0054660905616	9.9529935512307	92.1215095343064	7.10367732132352e-09	7.13285366034897e-07
AT2G17720	1426	0.762788737286833	4.66751058614463	92.0461154246748	7.15156696962545e-09	7.13285366034897e-07
AT1G29890	2643	0.909480152401185	4.49713226146195	92.0359721396328	7.15803698690188e-09	7.13285366034897e-07
AT4G23130	2350	1.46001884712868	4.75854506234031	94.1090379602939	7.1887705878193e-09	7.13285366034897e-07
AT3G28510	1960	3.6323332191019	5.05771445724807	100.753148129585	7.2226380199852e-09	7.13285366034897e-07
AT5G20500	826	0.634541276143886	5.17686781092628	91.8916509457282	7.25079593693346e-09	7.13285366034897e-07
AT3G57170	2685	-0.779498623630691	4.89736773223496	91.8746562404847	7.26180572565916e-09	7.13285366034897e-07
AT3G49350	2636	0.842959859918895	4.61351502134566	91.7039177230396	7.37344397862209e-09	7.19887991334507e-07
AT3G45040	2186	0.814083731447921	4.82935431925703	91.3644056041282	7.60109596907543e-09	7.37670433358117e-07
AT3G17790	1658	-1.91298301057152	5.0646292894552	97.7348090165272	7.79300418401951e-09	7.51792969109549e-07
AT2G17040	1316	3.12546986308358	6.29788329271317	103.12103849667	7.86791080631879e-09	7.54527990757447e-07
AT4G25070	2673	3.10168777371455	3.6080441910161	95.7775844191094	7.99766186516413e-09	7.62459446168912e-07
AT1G47970	1246	-0.788555853741477	5.60250610269669	90.6261473738295	8.12331559477386e-09	7.69909800260234e-07
AT1G11890	1095	0.700222402980701	5.06713066632073	90.494860454334	8.22025949707102e-09	7.7456828877343e-07
AT1G68410	2624	0.757391105285962	4.89844415163492	90.3989951802577	8.29185255784823e-09	7.76798002341308e-07
AT1G09210	2201	0.84682666714401	6.12184884299758	89.7564172582495	8.78984118107846e-09	8.18718138055969e-07
AT3G53990	1102	0.933214195750818	6.73746188279248	89.4169091879518	9.06618797343304e-09	8.34859815702946e-07
AT2G43750	1664	-0.444556610386812	6.5116763729078	89.3835673129676	9.09383891456765e-09	8.34859815702946e-07
AT4G12130	1607	-1.12055706309988	2.2717429409811	89.3549128202949	9.11767676802748e-09	8.34859815702946e-07
AT3G10640	1344	0.763896387313421	4.37017481797419	89.2114831758595	9.2380359631493e-09	8.37674303105807e-07
AT1G12330	1893	-0.695701867015451	4.98952009941771	89.1952283296105	9.25178628098596e-09	8.37674303105807e-07
AT5G25560	2995	-0.869665274365661	6.5241351930897	89.0679479284816	9.36023816417059e-09	8.42785444037293e-07
AT2G42270	6906	-0.611429903964846	6.08731952743984	88.9414916030859	9.46937626738886e-09	8.47901553400946e-07
AT3G49790	2004	2.03336885836185	3.87987094619223	92.5394667402826	9.55054357478531e-09	8.50470657783217e-07
AT1G18950	3192	-0.445011304097067	5.10003341645733	88.6960767548929	9.6852036745312e-09	8.5774915821381e-07
AT3G48090	2551	1.18578730079144	5.78870316462748	89.06073002061	1.01321958102613e-08	8.92459225526657e-07
AT5G18650	1702	1.02108840702558	6.07446025740306	88.1252728415625	1.02084535049605e-08	8.94315707864296e-07
AT1G61380	3340	0.980197740397806	5.88963194621556	87.7397224299661	1.05794767370638e-08	9.18685191926366e-07
AT4G25110	1830	2.5748025421701	3.31192272285778	90.3477741918939	1.05999957358074e-08	9.18685191926366e-07
AT5G44568	718	3.4304957741615	4.23602818677498	96.7993874755886	1.1167655192425e-08	9.62735040976762e-07
AT5G05520	2000	-0.523748960119478	4.62433898045473	87.0428586864909	1.12883561167929e-08	9.67991468702979e-07
AT4G00340	3046	-0.481193220078158	5.30253711701228	86.6899595807638	1.16671711974573e-08	9.95209703143108e-07
AT5G58380	2074	-0.599423463251274	4.66671384612812	86.2026438163428	1.22134900336084e-08	1.03635619358477e-06
AT1G58225	792	2.38655439139638	2.27309901922328	85.7035219342277	1.28024077251603e-08	1.08066990625871e-06
AT2G02860	2375	0.954206499839736	4.5665283002433	85.5611286082076	1.29761032798053e-08	1.08965650702489e-06
AT1G04620	2222	-1.01525711940265	4.5627391632057	85.2026407021147	1.34250029520879e-08	1.12154135486849e-06
AT2G26560	1644	1.78927622642945	4.02518873984871	86.5714858604979	1.38361823154816e-08	1.14996413736929e-06
AT4G19510	4933	-0.481820703691107	6.53032910775461	84.665798827257	1.41295613271483e-08	1.16835612463823e-06
AT5G26240	2987	-0.607237548848753	6.1220035591569	84.5029655449642	1.43512429783597e-08	1.17530401227396e-06
AT3G50770	926	2.93610654039548	3.79668525257557	88.5870754954211	1.43586224736376e-08	1.17530401227396e-06
AT1G65845	777	1.76455596306048	6.32147224079069	90.5094501578998	1.44612214998956e-08	1.1777538535116e-06
AT2G23950	2814	-0.823575204895722	4.52404283106792	84.2895136513305	1.46476602276472e-08	1.18697314654739e-06
AT1G27770	3716	2.15755030101934	6.82379432540651	92.3973330198395	1.47242557122622e-08	1.18724384243101e-06
AT2G13560	2250	0.364939579416569	7.26053408039928	84.1229955130849	1.48835853230406e-08	1.1941498382699e-06
AT3G61700	2652	-0.607279735964556	5.1363544519175	83.9170339429955	1.5181203199022e-08	1.20779463152085e-06
AT3G13790	2551	2.18016437527861	6.24502818677678	92.1110219770277	1.52026966638029e-08	1.20779463152085e-06
AT3G50480	1109	1.33499090533019	7.77441472555554	85.8065609684921	1.54670187133709e-08	1.21987526406129e-06
AT1G13470	1404	3.04031371023899	4.90684424440498	92.7068322133374	1.55420350650301e-08	1.21987526406129e-06
AT4G30260	1520	0.473358371196823	5.38962373446888	83.6475460064104	1.55805626988762e-08	1.21987526406129e-06
AT3G14840	3996	0.821771288907144	6.39497778350932	83.2613151398653	1.61732502169546e-08	1.26019166474126e-06
AT5G20150	1206	-2.54978304883086	4.38316898493713	91.0741313274867	1.63428072223178e-08	1.26731041460337e-06
AT1G27100	2326	1.3973915878314	6.61787280777545	85.9117618900388	1.70817025947899e-08	1.31830073311314e-06
AT4G12680	1910	-0.717988005453382	3.64226946796872	82.6126272203417	1.72253727587798e-08	1.32008655619436e-06
AT5G47070	2026	1.40781163341132	4.93089266865828	84.8678305582387	1.73474706454525e-08	1.32008655619436e-06
AT4G14370	3611	4.25433528806357	2.35416904537796	87.3844192600465	1.73491970425989e-08	1.32008655619436e-06
AT3G25890	2241	-0.907044000249582	3.92569681804732	82.2802246571943	1.77935455043826e-08	1.34622125495963e-06
AT2G21190	1333	0.455406541278521	4.92303108622687	82.2427985898547	1.78587998899438e-08	1.34622125495963e-06
AT3G55580	1742	-1.01777798205872	3.44020838986847	82.1702758102208	1.79859989366605e-08	1.34953279984471e-06
AT5G44670	2106	-0.598219673134867	4.98697483408041	81.9288730772777	1.84166425748841e-08	1.37392832398718e-06
AT5G18360	3034	1.29879656586255	2.96988451234421	81.8913300045993	1.84846313130075e-08	1.37392832398718e-06
AT1G51850	2955	2.94257635785667	2.42042338910379	81.8919856667413	1.8565453381452e-08	1.37392832398718e-06
AT1G68690	3534	1.14764294099314	3.01267842731338	81.433487257321	1.93363902146564e-08	1.41974207747005e-06
AT3G51160	1732	0.720218065966769	5.99833061984268	81.4157676141069	1.937021326142e-08	1.41974207747005e-06
AT5G57035	2635	0.743583905936835	5.35199407731603	81.3754982255913	1.94473216016752e-08	1.41974207747005e-06
AT1G05160	2136	-0.792329816655116	4.03887361211891	81.3191678899973	1.95557515355946e-08	1.42125589747705e-06
AT3G51330	2278	2.69809235467019	5.23735768203507	89.3109757325551	2.061644803186e-08	1.49165523773373e-06
AT5G48250	1814	-1.71887943075519	1.66030615193882	80.6871408626128	2.08190791915648e-08	1.49446075898819e-06
AT1G22280	1766	0.790452678025019	5.79858242119781	80.6772043948287	2.08396453095164e-08	1.49446075898819e-06
AT4G30490	1947	0.863993541422417	4.88794531235554	80.5770358898849	2.10482248028696e-08	1.49781213263292e-06
AT1G52150	3621	-0.682543258493252	4.69355176538913	80.5660624462419	2.10712140581419e-08	1.49781213263292e-06
AT5G51390	498	1.54746921767175	2.63638853164591	80.3647498508755	2.14979081375519e-08	1.52146985670438e-06
AT5G06270	1639	-1.34862993141688	2.74550506050434	80.3176084279268	2.15991969138358e-08	1.52199210601103e-06
AT4G32440	2663	-0.712885247595826	4.48249705859117	80.0782011127589	2.21217718583062e-08	1.53942622645798e-06
AT1G09140	2256	-0.808864122744103	6.29423011409101	80.0716571301195	2.21362501697865e-08	1.53942622645798e-06
AT5G49100	1932	-0.966853473495767	4.75542326587705	80.0566871023871	2.21694100509656e-08	1.53942622645798e-06
AT1G80920	1016	1.73419817972614	7.02373638776869	85.6316335019899	2.222912086793e-08	1.53942622645798e-06
AT4G39190	1406	-1.07346969278414	2.83494339360639	79.9883237342627	2.23215378057398e-08	1.53942622645798e-06
AT3G07800	1519	0.946884785468088	3.15803007868885	79.8380100450395	2.26600881466775e-08	1.55615274827628e-06
AT1G04440	2407	0.67881336426565	6.07115999510401	79.7177616412195	2.2934996388247e-08	1.56838601883679e-06
AT4G02330	1978	3.13005437945374	5.11324789382752	89.1469042480424	2.32394174669077e-08	1.58252621380745e-06
AT3G10410	1983	-0.475862398323452	5.80308289481133	79.5043360985351	2.34320156469243e-08	1.58818447502235e-06
AT2G27660	2512	3.9354439028925	4.23962686687476	87.7852474454694	2.35184965758848e-08	1.58818447502235e-06
AT4G14610	2649	1.18838041300178	3.35338460602508	79.3039876154531	2.39093959236401e-08	1.60788207358687e-06
AT5G08240	1521	2.11001597658523	3.25672471534974	80.1252687742874	2.48174288605283e-08	1.65787729805906e-06
AT1G02930	1186	3.04987659085767	6.62681681724343	88.9165859253623	2.48574186109923e-08	1.65787729805906e-06
AT4G01090	2991	0.684761558546762	5.6920211932016	78.8514133934644	2.50276920253339e-08	1.662392642027e-06
AT4G02430	2246	-0.952999273978026	4.35865959220954	78.1784190039317	2.67986692604186e-08	1.77275931715757e-06
AT4G30710	3468	-1.08165507136137	4.42636195003498	77.7638676471997	2.79580149977001e-08	1.83528495553314e-06
AT1G30530	1908	-1.29465222009753	5.07813832350193	79.6988207051484	2.79703451605285e-08	1.83528495553314e-06
AT3G14400	2758	-0.504043915220571	5.9601662846182	77.5884583200512	2.84651123438293e-08	1.85710635259418e-06
AT5G04040	3670	0.755230332007797	5.96486920020008	77.518106145797	2.86713356699696e-08	1.85710635259418e-06
AT4G03450	2249	3.22713678721391	3.56099330683148	82.6017831022156	2.87044436983129e-08	1.85710635259418e-06
